"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
697,"Sub15","not vetted","Choulier, L; Lafont, V; Hugo, N; Altschuh, D","Covariance analysis of protein families: The case of the variable domains of antibodies","PROTEINS-STRUCTURE FUNCTION AND GENETICS",NA,2000,"41","4","475","484","10.1002/1097-0134(20001201)41:4<475::AID-PROT50>3.0.CO;2-G",NA
705,"Sub15","not vetted","Krause-Jensen, D; Middelboe, AL; Sand-Jensen, K; Christensen, PB","Eelgrass, Zostera marina, growth along depth gradients: upper boundaries of the variation as a powerful predictive tool","OIKOS",NA,2000,"91","2","233","244","10.1034/j.1600-0706.2001.910204.x",NA
709,"Sub15","not vetted","Hodin, J; Riddiford, LM","Different mechanisms underlie phenotypic plasticity and interspecific variation for a reproductive character in drosophilids (Insecta : Diptera)","EVOLUTION",NA,2000,"54","5","1638","1653","",NA
723,"Sub15","not vetted","Reeson, AF; Wilson, K; Cory, JS; Hankard, P; Weeks, JM; Goulson, D; Hails, RS","Effects of phenotypic plasticity on pathogen transmission in the field in a Lepidoptera-NPV system","OECOLOGIA",NA,2000,"124","3","373","380","10.1007/s004420000397",NA
769,"Sub15","not vetted","Quamme, JR; Sauve, MJ; Widaman, KF; Yonelinas, AP; Kroll, NEA","Covariance structural modeling of recall and recognition measures in hypoxic individuals","JOURNAL OF COGNITIVE NEUROSCIENCE",NA,2000,"","","27","27","",NA
776,"Sub15","not vetted","de Una-Alvarez, J","Strong consistency of the jackknife estimate of variance and covariance for Koziol-Green integrals","STATISTICS",NA,2000,"34","4","301","352","10.1080/02331880008802720",NA
801,"Sub15","not vetted","Croux, C; Haesbroeck, G","Influence function and efficiency of the minimum covariance determinant scatter matrix estimator","JOURNAL OF MULTIVARIATE ANALYSIS",NA,1999,"71","2","161","190","10.1006/jmva.1999.1839",NA
810,"Sub15","not vetted","Pourahmadi, M","Joint mean-covariance models with applications to longitudinal data: Unconstrained parameterisation","BIOMETRIKA",NA,1999,"86","3","677","690","10.1093/biomet/86.3.677",NA
825,"Sub15","not vetted","Kibria, BMG; Haq, MS","The multivariate linear model with multivariate t and intra-class covariance structure","STATISTICAL PAPERS",NA,1999,"40","3","263","276","10.1007/BF02929875",NA
826,"Sub15","not vetted","Hsu, KC","A general method for obtaining analytical expressions for the first-order velocity covariance in heterogeneous porous media","WATER RESOURCES RESEARCH",NA,1999,"35","7","2273","2277","10.1029/1999WR900117",NA
856,"Sub15","not vetted","Margolis, JS; Liu, KY; Moynihan, PI","Spectroscopic observations of low-lying gas clouds: sensitivity of detection by method of covariance matrix","AIR MONITORING AND DETECTION OF CHEMICAL AND BIOLOGICAL AGENTS",NA,1999,"3533","","25","32","10.1117/12.336867",NA
858,"Sub15","not vetted","Miner, BG","A possible mechanism for phenotypic plasticity in echinoid larvae.","AMERICAN ZOOLOGIST",NA,1999,"39","5","51A","51A","",NA
866,"Sub15","not vetted","Barry, MJ","The effects of a pesticide on inducible phenotypic plasticity in Daphnia","ENVIRONMENTAL POLLUTION",NA,1999,"104","2","217","224","10.1016/S0269-7491(98)00188-2",NA
906,"Sub15","not vetted","Lecompte, O; Madec, L; Daguzan, J","Temperature and phenotypic plasticity in the shell colour and banding of the land snail Helix aspersa","COMPTES RENDUS DE L ACADEMIE DES SCIENCES SERIE III-SCIENCES DE LA VIE-LIFE SCIENCES",NA,1998,"321","8","649","654","10.1016/S0764-4469(98)80004-8",NA
948,"Sub15","not vetted","Haddad, JN","A simple method for computing the covariance matrix and its inverse of a stationary autoregressive process","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION",NA,1998,"27","3","617","623","10.1080/03610919808813499",NA
961,"Sub15","not vetted","Hakansson, H; Korhola, A","Phenotypic plasticity in the diatom Cyclotella meneghiniana or a new species?","NOVA HEDWIGIA",NA,1998,"66","2-Jan","187","196","",NA
1005,"Sub15","not vetted","Kathiresan, A; Nagarathna, KC; Chinnappa, CC; Reid, DM","Regulation of ACC synthase multigene family and phenotypic plasticity in Stellaria longipes.","PLANT PHYSIOLOGY","Meeting Abstract",1997,"114","3","184","184","","Plant Sciences"
1012,"Sub15","not vetted","Yuan, KH; Bentler, PM","Mean and covariance structure analysis: Theoretical and practical improvements","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1997,"92","438","767","774","10.2307/2965725","Statistics & Probability"
1017,"Sub15","not vetted","Kammenga, JE; VanKoert, PHG; Koeman, JH; Bakker, J","Fitness consequences of toxic stress evaluated within the context of phenotypic plasticity","ECOLOGICAL APPLICATIONS","Article",1997,"7","2","726","734","","Ecology; Environmental Sciences"
1023,"Sub15","not vetted","Denver, RJ","Proximate mechanisms of phenotypic plasticity in amphibian metamorphosis","AMERICAN ZOOLOGIST","Article; Proceedings Paper",1997,"37","2","172","184","","Zoology"
1036,"Sub15","not vetted","Sibly, RM; Winokur, L; Smith, RH","Interpopulation variation in phenotypic plasticity in the speckled wood butterfly, Pararge aegeria","OIKOS","Article",1997,"78","2","323","330","10.2307/3546300","Ecology"
1054,"Sub15","not vetted","Damiani, L; Mossa, M","On the covariance of the velocity components in a wave field","ENVIRONMENTAL AND COASTAL HYDRAULICS: PROTECTING THE AQUATIC HABITAT, PROCEEDINGS OF THEME B, VOLS 1 & 2","Proceedings Paper",1997,"27","","1328","1333","","Engineering, Civil; Environmental Sciences"
1063,"Sub15","not vetted","Lewis, RJ; Jensen, SI; DeNicola, DM; Miller, VI; Hoagland, KD; Ernst, SG","Genetic variation in the diatom Fragilaria capucina (Fragilariaceae) along a latitudinal gradient across North America","PLANT SYSTEMATICS AND EVOLUTION","Article",1997,"204","2-Jan","99","108","10.1007/BF00982534","Plant Sciences; Evolutionary Biology"
1072,"Sub15","not vetted","Krasnov, B; Ward, D; Shenbrot, G","Body size and leg length variation in several species of darkling beetles (Coleoptera: Tenebrionidae) along a rainfall and altitudinal gradient in the Negev Desert (Israel)","JOURNAL OF ARID ENVIRONMENTS","Article",1996,"34","4","477","489","10.1006/jare.1996.0126","Ecology; Environmental Sciences"
1122,"Sub15","not vetted","Grace, J; Malhi, Y; Lloyd, J; McIntyre, J; Miranda, AC; Meir, P; Miranda, HS","The use of eddy covariance to infer the net carbon dioxide uptake of Brazilian rain forest","GLOBAL CHANGE BIOLOGY","Article",1996,"2","3","209","217","10.1111/j.1365-2486.1996.tb00073.x","Biodiversity Conservation; Ecology; Environmental Sciences"
1124,"Sub15","not vetted","Ginovart, N; Marcel, D; Bezin, L; Garcia, C; Gagne, C; Pujol, JF; Weissmann, D","Tyrosine hydroxylase expression within Balb/C and C57Black/6 mouse locus coeruleus .1. Topological organization and phenotypic plasticity of the enzyme-containing cell population","BRAIN RESEARCH","Article",1996,"721","2-Jan","11","21","10.1016/0006-8993(96)00074-1","Neurosciences"
1128,"Sub15","not vetted","Kellerer, AM","Generalization of the variance covariance method for microdosimetric measurements .1. Basic equations and estimation formulae for constant and time varying fields","RADIATION AND ENVIRONMENTAL BIOPHYSICS","Article",1996,"35","2","111","115","","Biology; Biophysics; Environmental Sciences; Radiology, Nuclear Medicine & Medical Imaging"
1134,"Sub15","not vetted","Cressie, N; Lahiri, SN","Asymptotics for REML estimation of spatial covariance parameters","JOURNAL OF STATISTICAL PLANNING AND INFERENCE","Article",1996,"50","3","327","341","10.1016/0378-3758(95)00061-5","Statistics & Probability"
1141,"Sub15","not vetted","Trussell, GC","Phenotypic plasticity in an intertidal snail: The role of a common crab predator","EVOLUTION","Article",1996,"50","1","448","454","10.2307/2410815","Ecology; Evolutionary Biology; Genetics & Heredity"
1155,"Sub15","not vetted","Soderkvist, I","On algorithms for generalized least squares problems with ill-conditioned covariance matrices","COMPUTATIONAL STATISTICS","Article",1996,"11","3","303","313","","Statistics & Probability"
1160,"Sub15","not vetted","Watson, GS","Spectral decomposition of the covariance matrix of a multinomial","JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL","Article",1996,"58","1","289","291","","Statistics & Probability"
1162,"Sub15","not vetted","Girko, VL; Gupta, AK","Canonical equation for the resolvent of empirical covariance matrices pencil","MULTIDIMENSIONAL STATISTICAL ANALYSIS AND THEORY OF RANDOM MATRICES","Proceedings Paper",1996,NA,"","41","60","","Statistics & Probability"
1180,"Sub15","not vetted","RHEN, T; LANG, JW","PHENOTYPIC PLASTICITY FOR GROWTH IN THE COMMON SNAPPING TURTLE - EFFECTS OF INCUBATION-TEMPERATURE, CLUTCH, AND THEIR INTERACTION","AMERICAN NATURALIST","Review",1995,"146","5","726","747","10.1086/285822","Ecology; Evolutionary Biology"
1198,"Sub15","not vetted","DELPUECH, JM; MORETEAU, B; CHICHE, J; PLA, E; VOUIDIBIO, J; DAVID, JR","PHENOTYPIC PLASTICITY AND REACTION NORMS IN TEMPERATE AND TROPICAL POPULATIONS OF DROSOPHILA-MELANOGASTER - OVARIAN SIZE AND DEVELOPMENTAL TEMPERATURE","EVOLUTION","Article",1995,"49","4","670","675","10.2307/2410320","Ecology; Evolutionary Biology; Genetics & Heredity"
1209,"Sub15","not vetted","DENG, FW; CUSHMAN, JH","ON HIGHER-ORDER CORRECTIONS TO THE FLOW VELOCITY COVARIANCE TENSOR","WATER RESOURCES RESEARCH","Article",1995,"31","7","1659","1672","10.1029/94WR02974","Environmental Sciences; Limnology; Water Resources"
1236,"Sub15","not vetted","DEGOOIJER, JG","CROSS-VALIDATION CRITERIA FOR COVARIANCE-STRUCTURES","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION","Article",1995,"24","1","1","16","10.1080/03610919508813226","Statistics & Probability"
1237,"Sub15","not vetted","KIM, MG","THE INFLUENCE IN COMPARING COVARIANCE MATRICES","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1995,"24","6","1431","1441","10.1080/03610929508831563","Statistics & Probability"
1253,"Sub15","not vetted","OSTROVSKII, EI; TSYKUNOVA, SY","ASYMPTOTIC PROPERTIES OF DISTRIBUTION OF MAXIMUM OF GAUSSIAN NONSTATIONARY PROCESS OCCURRING IN COVARIANCE STATISTIC","THEORY OF PROBABILITY AND ITS APPLICATIONS","Note",1995,"39","3","527","534","10.1137/1139039","Statistics & Probability"
1273,"Sub15","not vetted","YANG, RY; BERGER, JO","ESTIMATION OF A COVARIANCE-MATRIX USING THE REFERENCE PRIOR","ANNALS OF STATISTICS","Article",1994,"22","3","1195","1211","10.1214/aos/1176325625","Statistics & Probability"
1284,"Sub15","not vetted","EDDY, SR; DURBIN, R","RNA SEQUENCE-ANALYSIS USING COVARIANCE-MODELS","NUCLEIC ACIDS RESEARCH","Article",1994,"22","11","2079","2088","10.1093/nar/22.11.2079","Biochemistry & Molecular Biology"
1293,"Sub15","not vetted","OYAMA, K","DIFFERENTIATION IN PHENOTYPIC PLASTICITY AMONG POPULATIONS OF ARABIS-SERRATA FR-AND-SAV (BRASSICACEAE)","BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY","Article",1994,"51","4","417","432","10.1006/bijl.1994.1032","Evolutionary Biology"
1305,"Sub15","not vetted","ANDERSSON, S; SHAW, RG","PHENOTYPIC PLASTICITY IN CREPIS-TECTORUM (ASTERACEAE) - GENETIC CORRELATIONS ACROSS LIGHT REGIMENS","HEREDITY","Article",1994,"72","","113","125","10.1038/hdy.1994.17","Ecology; Evolutionary Biology; Genetics & Heredity"
1307,"Sub15","not vetted","CRAWFORD, AMK; JOHNSON, WD","Statistical considerations for multivariate repeated measures with patterned covariance","AMERICAN STATISTICAL ASSOCIATION 1994 PROCEEDINGS OF THE BIOPHARMACEUTICAL SECTION","Proceedings Paper",1994,NA,"","61","66","","Pharmacology & Pharmacy; Statistics & Probability"
1319,"Sub15","not vetted","GALECKI, AT","GENERAL-CLASS OF COVARIANCE-STRUCTURES FOR 2 OR MORE REPEATED FACTORS IN LONGITUDINAL DATA-ANALYSIS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1994,"23","11","3105","3119","10.1080/03610929408831436","Statistics & Probability"
1321,"Sub15","not vetted","YUAN, KH; BENTLER, PM","TEST OF LINEAR TREND IN EIGENVALUES OF K-COVARIANCE MATRICES WITH APPLICATIONS IN COMMON PRINCIPAL COMPONENTS-ANALYSIS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1994,"23","11","3141","3156","10.1080/03610929408831438","Statistics & Probability"
1333,"Sub15","not vetted","Kim, HJ; Press, SJ","Bayesian hypothesis testing of equality of normal covariance-matrices","MULTIVARIATE ANALYSIS AND ITS APPLICATIONS","Proceedings Paper",1994,"24","","323","330","10.1214/lnms/1215463805","Mathematics, Applied; Statistics & Probability"
1334,"Sub15","not vetted","Lee, SY; Poon, WY; Bentler, PM","Covariance and correlation structure analyses with continuous and polytomous variables","MULTIVARIATE ANALYSIS AND ITS APPLICATIONS","Proceedings Paper",1994,"24","","347","358","10.1214/lnms/1215463807","Mathematics, Applied; Statistics & Probability"
1339,"Sub15","not vetted","Girko, VL","Canonical spectral equation for the eigenvalues of empirical covariance matrices","PROBABILITY THEORY AND MATHEMATICAL STATISTICS: PROCEEDINGS OF THE SIXTH VILNIUS CONFERENCE (1993)","Proceedings Paper",1994,NA,"","313","336","","Statistics & Probability"
1358,"Sub15","not vetted","KRISHNAMOORTHY, K; SARKAR, SK","SIMULTANEOUS ESTIMATION OF INDEPENDENT NORMAL-MEAN VECTORS WITH UNKNOWN COVARIANCE MATRICES","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1993,"47","2","329","338","10.1006/jmva.1993.1086","Statistics & Probability"
1366,"Sub15","not vetted","BUTLER, RW; DAVIES, PL; JHUN, M","ASYMPTOTICS FOR THE MINIMUM COVARIANCE DETERMINANT ESTIMATOR","ANNALS OF STATISTICS","Article",1993,"21","3","1385","1400","10.1214/aos/1176349264","Statistics & Probability"
1373,"Sub15","not vetted","SCHLICHTING, CD; PIGLIUCCI, M","CONTROL OF PHENOTYPIC PLASTICITY VIA REGULATORY GENES","AMERICAN NATURALIST","Note",1993,"142","2","366","370","10.1086/285543","Ecology; Evolutionary Biology"
1384,"Sub15","not vetted","BAI, ZD; YIN, YQ","LIMIT OF THE SMALLEST EIGENVALUE OF A LARGE DIMENSIONAL SAMPLE COVARIANCE-MATRIX","ANNALS OF PROBABILITY","Article",1993,"21","3","1275","1294","10.1214/aop/1176989118","Statistics & Probability"
1399,"Sub15","not vetted","EIGUCHI, M; SANO, R; HIRANO, HY; SANO, Y","GENETIC AND DEVELOPMENTAL BASES FOR PHENOTYPIC PLASTICITY IN DEEP-WATER RICE","JOURNAL OF HEREDITY","Article",1993,"84","3","201","205","10.1093/oxfordjournals.jhered.a111317","Evolutionary Biology; Genetics & Heredity"
1409,"Sub15","not vetted","DAYAN, P; SEJNOWSKI, TJ","THE VARIANCE OF COVARIANCE RULES FOR ASSOCIATIVE MATRIX MEMORIES AND REINFORCEMENT LEARNING","NEURAL COMPUTATION","Note",1993,"5","2","205","209","10.1162/neco.1993.5.2.205","Computer Science, Artificial Intelligence; Neurosciences"
1419,"Sub15","not vetted","MADSEN, T; SHINE, R","PHENOTYPIC PLASTICITY IN BODY SIZES AND SEXUAL SIZE DIMORPHISM IN EUROPEAN GRASS SNAKES","EVOLUTION","Note",1993,"47","1","321","325","10.2307/2410141","Ecology; Evolutionary Biology; Genetics & Heredity"
1420,"Sub15","not vetted","DEARELLANO, JVG; DUYNKERKE, PG","2ND-ORDER CLOSURE STUDY OF THE COVARIANCE BETWEEN CHEMICALLY REACTIVE SPECIES IN THE SURFACE-LAYER","JOURNAL OF ATMOSPHERIC CHEMISTRY","Article",1993,"16","2","145","155","","Environmental Sciences; Meteorology & Atmospheric Sciences"
1428,"Sub15","not vetted","BACK, S","MORPHOLOGICAL VARIATION OF NORTHERN BALTIC FUCUS-VESICULOSUS ALONG THE EXPOSURE GRADIENT","ANNALES BOTANICI FENNICI","Article",1993,"30","4","275","283","","Plant Sciences"
1453,"Sub15","not vetted","FRIEDLANDER, MJ; FREGNAC, Y; BURKE, JP","TEMPORAL COVARIANCE OF POSTSYNAPTIC MEMBRANE-POTENTIAL AND SYNAPTIC INPUT - ROLE IN SYNAPTIC EFFICACY IN VISUAL-CORTEX","PROGRESS IN BRAIN RESEARCH","Review",1993,"95","","207","223","10.1016/S0079-6123(08)60370-2","Neurosciences"
1458,"Sub15","not vetted","VAKHANIA, NN","CANONICAL FACTORIZATION OF GAUSSIAN COVARIANCE OPERATORS AND SOME OF ITS APPLICATIONS","THEORY OF PROBABILITY AND ITS APPLICATIONS","Article",1993,"38","3","498","505","10.1137/1138046","Statistics & Probability"
1480,"Sub15","not vetted","GILL, PS","A NOTE ON MODELING THE COVARIANCE STRUCTURE OF REPEATED MEASUREMENTS","BIOMETRICS","Article",1992,"48","3","965","968","10.2307/2532362","Biology; Mathematical & Computational Biology; Statistics & Probability"
1484,"Sub15","not vetted","VANTIENDEREN, PH","VARIATION IN A POPULATION OF PLANTAGO-LANCEOLATA ALONG A TOPOGRAPHICAL GRADIENT","OIKOS","Article",1992,"64","3","560","572","10.2307/3545176","Ecology"
1494,"Sub15","not vetted","LEE, SY; POON, WY","2-LEVEL ANALYSIS OF COVARIANCE-STRUCTURES FOR UNBALANCED DESIGNS WITH SMALL LEVEL-ONE SAMPLES","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1992,"45","","109","123","10.1111/j.2044-8317.1992.tb00980.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1538,"Sub15","not vetted","BEDI, S","PLASTICITY OF PHENOTYPIC-EXPRESSION IN CULTURED SHOOT EXPLANTS OF PINUS-CARIBAEA MORELET","ENVIRONMENTAL AND EXPERIMENTAL BOTANY","Article",1991,"31","4","405","412","10.1016/0098-8472(91)90038-P","Plant Sciences; Environmental Sciences"
1539,"Sub15","not vetted","MCDANIEL, ST","SPATIAL COVARIANCE AND ADAPTIVE BEAM FORMING OF HIGH-FREQUENCY ACOUSTIC-SIGNALS FORWARD SCATTERED FROM THE SEA-SURFACE","IEEE JOURNAL OF OCEANIC ENGINEERING","Article",1991,"16","4","415","419","10.1109/48.90907","Engineering, Civil; Engineering, Ocean; Engineering, Electrical & Electronic; Oceanography"
