"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
240,"Sub12","not vetted","Giannico, V; Chen, JQ; Shao, CL; Ouyang, ZT; John, R; Lafortezza, R","Contributions of landscape heterogeneity within the footprint of eddy-covariance towers to flux measurements","AGRICULTURAL AND FOREST METEOROLOGY","Article",2018,"260","","144","153","10.1016/j.agrformet.2018.06.004","Agronomy; Forestry; Meteorology & Atmospheric Sciences"
243,"Sub12","not vetted","Zhou, D; Mao, SJ; Cheng, J; Chen, KY; Cao, XF; Hu, J","A Bayesian statistical analysis of stochastic phenotypic plasticity model of cancer cells","JOURNAL OF THEORETICAL BIOLOGY","Article",2018,"454","","70","79","10.1016/j.jtbi.2018.05.031","Biology; Mathematical & Computational Biology"
244,"Sub12","not vetted","Tuduri, A; Bergamino, L; Violante, R; Cavallotto, JL; Garcia-Rodriguez, F","SPATIAL AND TEMPORAL VARIATION IN THE PRESENT AND HISTORICAL SEDIMENTARY ORGANIC MATTER WITHIN THE RIO DE LA PLATA ESTUARY (SOUTH AMERICA) IN RELATION TO THE SALINITY/TURBIDITY GRADIENT","JOURNAL OF SEDIMENTARY ENVIRONMENTS","Article",2018,"3","4","265","279","10.12957/jse.2018.39152","Environmental Sciences"
246,"Sub12","not vetted","Glover, RS; Fryer, RJ; Soulsby, C; Bacon, PJ; Malcolm, IA","Incorporating estimates of capture probability and river network covariance in novel habitat - abundance models: Assessing the effects of conservation stocking on catchment-scale production of juvenile Atlantic salmon (Salmo salar) from a long-term electrofishing dataset","ECOLOGICAL INDICATORS","Article",2018,"93","","302","315","10.1016/j.ecolind.2018.05.013","Biodiversity Conservation; Environmental Sciences"
247,"Sub12","not vetted","Broitman, BR; Aguilera, MA; Lagos, NA; Lardies, MA","Phenotypic plasticity at the edge: Contrasting population-level responses at the overlap of the leading and rear edges of the geographical distribution of two Scurria limpets","JOURNAL OF BIOGEOGRAPHY","Article",2018,"45","10","2314","2325","10.1111/jbi.13406","Ecology; Geography, Physical"
252,"Sub12","not vetted","He, J; Chen, SX","HIGH-DIMENSIONAL TWO-SAMPLE COVARIANCE MATRIX TESTING VIA SUPER-DIAGONALS","STATISTICA SINICA","Article",2018,"28","4","2671","2696","10.5705/ss.202017.0213","Statistics & Probability"
263,"Sub12","not vetted","Zhang, YM; Chen, J; Wang, LQ; Zhao, YL; Ou, P; Shi, WL","Establishing a method to assess comprehensive effect of gradient variation human health risk to metal speciation in groundwater","ENVIRONMENTAL POLLUTION","Article",2018,"241","","887","899","10.1016/j.envpol.2018.06.023","Environmental Sciences"
280,"Sub12","not vetted","Chen, W; de Swart, HE","Estuarine residual flow induced by eddy viscosity-shear covariance: Dependence on axial bottom slope, tidal intensity and constituents","CONTINENTAL SHELF RESEARCH","Article",2018,"167","","1","13","10.1016/j.csr.2018.07.011","Oceanography"
282,"Sub12","not vetted","Bottcher, B; Keller-Ressel, M; Schilling, RL","Detecting independence of random vectors: generalized distance covariance and Gaussian covariance","MODERN STOCHASTICS-THEORY AND APPLICATIONS","Article",2018,"5","3","353","383","10.15559/18-VMSTA116","Statistics & Probability"
287,"Sub12","not vetted","Da Silva, JA; Cirillo, MA","Selection criterion of work matrix as a function of limiting estimates of the covariance matrix of correlated data in GEE","BIOMETRICAL JOURNAL","Review",2018,"60","5","979","990","10.1002/bimj.201800035","Mathematical & Computational Biology; Statistics & Probability"
320,"Sub12","not vetted","Lawson, SP; Shell, WA; Lombard, SS; Rehan, SM","Climatic variation across a latitudinal gradient affect phenology and group size, but not social complexity in small carpenter bees","INSECTES SOCIAUX","Article",2018,"65","3","483","492","10.1007/s00040-018-0635-6","Entomology"
335,"Sub12","not vetted","Chung, TY; Kuo, CY; Lin, WJ; Wang, WL; Chou, JY","Indole-3-acetic-acid-induced phenotypic plasticity in Desmodesmus algae","SCIENTIFIC REPORTS","Article",2018,"8","","","","10.1038/s41598-018-28627-z","Multidisciplinary Sciences"
366,"Sub12","not vetted","Dou, XM; Yang, YG","Estimating forest carbon fluxes using four different data-driven techniques based on long-term eddy covariance measurements: Model comparison and evaluation","SCIENCE OF THE TOTAL ENVIRONMENT","Article",2018,"627","","78","94","10.1016/j.scitotenv.2018.01.202","Environmental Sciences"
375,"Sub12","not vetted","Veen, GF; Keiser, AD; van der Putten, WH; Wardle, DA","Variation in home-field advantage and ability in leaf litter decomposition across successional gradients","FUNCTIONAL ECOLOGY","Article",2018,"32","6","1563","1574","10.1111/1365-2435.13107","Ecology"
376,"Sub12","not vetted","Kergunteuil, A; Descombes, P; Glauser, G; Pellissier, L; Rasmann, S","Plant physical and chemical defence variation along elevation gradients: a functional trait-based approach","OECOLOGIA","Article",2018,"187","2","561","571","10.1007/s00442-018-4162-y","Ecology"
384,"Sub12","not vetted","Lytova, A","Central Limit Theorem for Linear Eigenvalue Statistics for a Tensor Product Version of Sample Covariance Matrices","JOURNAL OF THEORETICAL PROBABILITY","Article",2018,"31","2","1024","1057","10.1007/s10959-017-0741-9","Statistics & Probability"
385,"Sub12","not vetted","Chigansky, P; Kleptsyna, M","Exact asymptotics in eigenproblems for fractional Brownian covariance operators","STOCHASTIC PROCESSES AND THEIR APPLICATIONS","Article",2018,"128","6","2007","2059","10.1016/j.spa.2017.08.019","Statistics & Probability"
407,"Sub12","not vetted","Burggren, W","Developmental phenotypic plasticity helps bridge stochastic weather events associated with climate change","JOURNAL OF EXPERIMENTAL BIOLOGY","Article",2018,"221","9","","","10.1242/jeb.161984","Biology"
466,"Sub12","not vetted","Hayek, MN; Wehr, R; Longo, M; Hutyra, LR; Wiedemann, K; Munger, JW; Bonal, D; Saleska, SR; Fitzjarrald, DR; Wofsy, SC","A novel correction for biases in forest eddy covariance carbon balance","AGRICULTURAL AND FOREST METEOROLOGY","Article",2018,"250","","90","101","10.1016/j.agrformet.2017.12.186","Agronomy; Forestry; Meteorology & Atmospheric Sciences"
495,"Sub12","not vetted","Hartigan, L","Alternative HAC covariance matrix estimators with improved finite sample properties","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",2018,"119","","55","73","10.1016/j.csda.2017.09.007","Computer Science, Interdisciplinary Applications; Statistics & Probability"
501,"Sub12","not vetted","Perez, A; Garcia, C","Evolutionary responses of Drosophila melanogaster to selection at different larval densities: changes in genetic variation, specialization and phenotypic plasticity","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,2002,"15","4","524","536","10.1046/j.1420-9101.2002.00427.x",NA
542,"Sub12","not vetted","Chen, JQ; Falk, M; Euskirchen, E; U, KTP; Suchanek, TH; Ustin, SL; Bond, BJ; Brosofske, KD; Phillips, N; Bi, RC","Biophysical controls of carbon flows in three successional Douglas-fir stands based on eddy-covariance measurements","TREE PHYSIOLOGY",NA,2002,"22","3-Feb","169","177","10.1093/treephys/22.2-3.169",NA
559,"Sub12","not vetted","Jordan, MA; Snell, HL","Life history trade-offs and phenotypic plasticity in the reproduction of Galapagos lava lizards (Microlophus delanonis)","OECOLOGIA",NA,2002,"130","1","44","52","10.1007/s004420100776",NA
567,"Sub12","not vetted","Newlon, AW; Yund, PO; Stewart-Savage, J","Phenotypic plasticity of reproductive effort in a colonial ascidian.","AMERICAN ZOOLOGIST",NA,2001,"41","6","1538","1539","",NA
590,"Sub12","not vetted","Kowalski, AS","Deliquescence induces eddy covariance and estimable dry deposition errors","ATMOSPHERIC ENVIRONMENT",NA,2001,"35","28","4843","4851","10.1016/S1352-2310(01)00270-9",NA
611,"Sub12","not vetted","Crowder, S; Holton, J; Alber, T","Covariance analysis of RNA recognition motifs identifies functionally linked amino acids","JOURNAL OF MOLECULAR BIOLOGY",NA,2001,"310","4","793","800","10.1006/jmbi.2001.4740",NA
672,"Sub12","not vetted","Hartley, AM; Naik, DN","Estimation of familial correlations under autoregressive circular covariance","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS",NA,2001,"30","9-Aug","1811","1828","10.1081/STA-100105699",NA
724,"Sub12","not vetted","Littell, RC; Pendergast, J; Natarajan, R","Modelling covariance strucutre in the analysis of repeated measures data","STATISTICS IN MEDICINE",NA,2000,"19","13","1793","1819","10.1002/1097-0258(20000715)19:13<1793::AID-SIM482>3.3.CO;2-H",NA
733,"Sub12","not vetted","Hubert, WA; Pru, CA; Wesche, TA","Spatial and temporal variation in physical habitat conditions of low-gradient reaches of Rocky Mountain streams during fall and winter","JOURNAL OF FRESHWATER ECOLOGY",NA,2000,"15","2","219","228","10.1080/02705060.2000.9663739",NA
752,"Sub12","not vetted","Langefors, A; Lohm, J; von Schantz, T; Grahn, M","Screening of Mhc variation in Atlantic salmon (Salmo salar): a comparison of restriction fragment length polymorphism (RFLP), denaturing gradient gel electrophoresis (DGGE) and sequencing","MOLECULAR ECOLOGY",NA,2000,"9","2","215","219","10.1046/j.1365-294x.2000.00838.x",NA
775,"Sub12","not vetted","Kollo, T; von Rosen, D","Distribution and density approximation of the covariance matrix in the growth curve model","STATISTICS",NA,2000,"35","1","1","22","10.1080/02331880108802722",NA
781,"Sub12","not vetted","Constantin, J; Grelle, A; Ibrom, A; Morgenstern, K","Flux partitioning between understorey and overstorey in a boreal spruce/pine forest determined by the eddy covariance method","AGRICULTURAL AND FOREST METEOROLOGY",NA,1999,"98-9","","629","643","10.1016/S0168-1923(99)00129-X",NA
797,"Sub12","not vetted","Oort, FJ","Stochastic three-mode models for mean and covariance structures","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY",NA,1999,"52","","243","272","10.1348/000711099159099",NA
817,"Sub12","not vetted","Bai, ZD; Silverstein, JW","Exact separation of eigenvalues of large dimensional sample covariance matrices","ANNALS OF PROBABILITY",NA,1999,"27","3","1536","1555","",NA
820,"Sub12","not vetted","Woinarski, JCZ; Fisher, A; Milne, D","Distribution patterns of vertebrates in relation to an extensive rainfall gradient and variation in soil texture in the tropical savannas of the Northern Territory, Australia","JOURNAL OF TROPICAL ECOLOGY",NA,1999,"15","","381","398","10.1017/S0266467499000905",NA
831,"Sub12","not vetted","Arneth, A; Kelliher, FM; McSeveny, TM; Byers, AN","Assessment of annual carbon exchange in a water-stressed Pinus radiata plantation: An analysis based on eddy covariance measurements and an integrated biophysical model","GLOBAL CHANGE BIOLOGY",NA,1999,"5","5","531","545","10.1046/j.1365-2486.1999.00248.x",NA
847,"Sub12","not vetted","Vourlitis, GL; Oechel, WC","Eddy covariance measurements of CO2 and energy fluxes of an Alaskan tussock tundra ecosystem","ECOLOGY",NA,1999,"80","2","686","701","10.1890/0012-9658(1999)080[0686:ECMOCA]2.0.CO;2",NA
849,"Sub12","not vetted","Williams, PM","Matrix logarithm parametrizations for neural network covariance models","NEURAL NETWORKS",NA,1999,"12","2","299","308","10.1016/S0893-6080(98)00130-0",NA
876,"Sub12","not vetted","Denver, RJ","Evolution of the corticotropin-releasing hormone signaling system and its role in stress-induced phenotypic plasticity","NEUROPEPTIDES: STRUCTURE AND FUNCTION IN BIOLOGY AND BEHAVIOR",NA,1999,"897","","46","53","10.1111/j.1749-6632.1999.tb07877.x",NA
912,"Sub12","not vetted","DeWitt, TJ","Costs and limits of phenotypic plasticity: Tests with predator-induced morphology and life history in a freshwater snail","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,1998,"11","4","465","480","10.1046/j.1420-9101.1998.11040465.x",NA
920,"Sub12","not vetted","Whittemore, AS; Halpern, J; Gong, G","Testing covariance structure in multivariate models: Application to family disease data","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,1998,"93","442","518","525","",NA
952,"Sub12","not vetted","Lehtokangas, M","Fast training with maximum covariance initialized centroid MLP","ICONIP'98: THE FIFTH INTERNATIONAL CONFERENCE ON NEURAL INFORMATION PROCESSING JOINTLY WITH JNNS'98: THE 1998 ANNUAL CONFERENCE OF THE JAPANESE NEURAL NETWORK SOCIETY - PROCEEDINGS, VOLS 1-3",NA,1998,"","","1385","1388","",NA
960,"Sub12","not vetted","Molenaar, PCM; Nesselroade, JR","A comparison of pseudo-maximum likelihood and asymptotically distribution-free dynamic factor analysis parameter estimation in fitting covariance-structure models to block-toeplitz matrices representing single-subject multivariate time-series","MULTIVARIATE BEHAVIORAL RESEARCH",NA,1998,"33","3","313","342","10.1207/s15327906mbr3303_1",NA
975,"Sub12","not vetted","Sakia, RM; Thoeni, H","Application of the box-cox transformation technique to models with patterned covariance matrices","DISCOVERY AND INNOVATION",NA,1997,"9","4-Mar","161","166","",NA
991,"Sub12","not vetted","Tu, XM; Kowalski, J; Randall, J; MendozaBlanco, J; Shear, MK; Monk, TH; Frank, E; Kupfer, DJ","Generalized covariance-adjusted discriminants: Perspective and application","BIOMETRICS",NA,1997,"53","3","900","909","10.2307/2533551",NA
993,"Sub12","not vetted","Hu, IC","Strong consistency in stochastic regression models via posterior covariance matrices","BIOMETRIKA",NA,1997,"84","3","744","749","10.1093/biomet/84.3.744",NA
1039,"Sub12","not vetted","Jasienski, M; Ayala, FJ; Bazzaz, FA","Phenotypic plasticity and similarity of DNA among genotypes of an annual plant","HEREDITY","Article",1997,"78","","176","181","","Ecology; Evolutionary Biology; Genetics & Heredity"
1041,"Sub12","not vetted","Berry, SC; Varney, GT; Flanagan, LB","Leaf delta C-13 in Pinus resinosa trees and understory plants: Variation associated with light and CO2 gradients","OECOLOGIA","Article",1997,"109","4","499","506","10.1007/s004420050110","Ecology"
1076,"Sub12","not vetted","Bradley, RC","A covariance inequality under a two-part dependence assumption","STATISTICS & PROBABILITY LETTERS","Article",1996,"30","4","287","293","10.1016/0167-7152(95)00231-6","Statistics & Probability"
1125,"Sub12","not vetted","vanderLeeden, R; Vrijburg, K; deLeeuw, J","A review of two different approaches for the analysis of growth data using longitudinal mixed linear models: Comparing hierarchical linear regression (ML3, HLM) and repeated measures designs with structured covariance matrices (BMDP5V)","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Review",1996,"21","5","583","605","10.1016/0167-9473(96)82296-1","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1157,"Sub12","not vetted","Nojd, P; Reams, GA","Growth variation of Scots pine across a pollution gradient on the Kola Peninsula, Russia","ENVIRONMENTAL POLLUTION","Article",1996,"93","3","313","325","10.1016/S0269-7491(96)00049-8","Environmental Sciences"
1173,"Sub12","not vetted","Walbot, V","Sources and consequences phenotypic and genotypic plasticity in flowering plants","TRENDS IN PLANT SCIENCE","Article",1996,"1","1","27","32","10.1016/S1360-1385(96)80020-3","Plant Sciences"
1229,"Sub12","not vetted","KONNO, Y","ESTIMATION OF A NORMAL COVARIANCE-MATRIX WITH INCOMPLETE DATA UNDER STEINS LOSS","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1995,"52","2","308","324","10.1006/jmva.1995.1016","Statistics & Probability"
1234,"Sub12","not vetted","BACHMANN, K; ROELOFS, TFM","PHENOTYPIC PLASTICITY AND PARENT OFFSPRING REGRESSION OF CHARACTERS IN INBRED STRAINS OF MICROSERIS-DOUGLASII (ASTERACEAE, LACTUCEAE)","BIOLOGISCHES ZENTRALBLATT","Article",1995,"114","1","67","82","","Biology"
1239,"Sub12","not vetted","Booth, JG; Butler, RW; Huzurbazar, S; Wood, ATA","Saddlepoint approximations for p-values of some tests of covariance matrices","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION","Article",1995,"53","4-Mar","165","180","10.1080/00949659508811704","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1300,"Sub12","not vetted","EMERY, RJN; CHINNAPPA, CC; CHMIELEWSKI, JG","SPECIALIZATION, PLANT STRATEGIES, AND PHENOTYPIC PLASTICITY IN POPULATIONS OF STELLARIA LONGIPES ALONG AN ELEVATIONAL GRADIENT","INTERNATIONAL JOURNAL OF PLANT SCIENCES","Article",1994,"155","2","203","219","10.1086/297160","Plant Sciences"
1318,"Sub12","not vetted","KIM, MG","INFLUENCE CURVE FOR THE CHOLESKY ROOT OF A COVARIANCE-MATRIX","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1994,"23","5","1399","1412","10.1080/03610929408831330","Statistics & Probability"
1338,"Sub12","not vetted","CADDEMI, S","ON THE APPROXIMATION OF COVARIANCE KERNELS","PROBABILISTIC ENGINEERING MECHANICS","Article",1994,"9","4","245","254","10.1016/0266-8920(94)90016-7","Engineering, Mechanical; Mechanics; Statistics & Probability"
1345,"Sub12","not vetted","FINCH, CE","COMPARATIVE PERSPECTIVES ON PHENOTYPIC PLASTICITY IN THE SAM MOUSE STRAINS AND OTHER ANIMALS","SAM MODEL OF SENESCENCE","Proceedings Paper",1994,"1062","","3","7","","Biology; Medicine, Research & Experimental"
1348,"Sub12","not vetted","HENSLEY, FR","ONTOGENIC LOSS OF PHENOTYPIC PLASTICITY OF AGE AT METAMORPHOSIS IN TADPOLES","ECOLOGY","Article",1993,"74","8","2405","2412","10.2307/1939591","Ecology"
1365,"Sub12","not vetted","KURIKI, S","ONE-SIDED TEST FOR THE EQUALITY OF 2 COVARIANCE MATRICES","ANNALS OF STATISTICS","Article",1993,"21","3","1379","1384","10.1214/aos/1176349263","Statistics & Probability"
1389,"Sub12","not vetted","SUTRADHAR, BC","SCORE TEST FOR THE COVARIANCE-MATRIX OF THE ELLIPTIC T-DISTRIBUTION","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1993,"46","1","1","12","10.1006/jmva.1993.1043","Statistics & Probability"
1426,"Sub12","not vetted","MISRA, RK; UTHE, JF; CHOU, CL; SCOTT, DP; MUSIAL, CJ","TREND ANALYSIS USING A MULTIVARIATE PROCEDURE FOR DATA WITH UNEQUAL RESIDUAL COVARIANCE AND REGRESSION COEFFICIENT MATRICES - APPLICATION TO CANADIAN ATLANTIC COD CONTAMINANT DATA","MARINE POLLUTION BULLETIN","Article",1993,"26","2","73","77","10.1016/0025-326X(93)90094-Z","Environmental Sciences; Marine & Freshwater Biology"
1501,"Sub12","not vetted","ZIMMERMAN, DL; CRESSIE, N","MEAN SQUARED PREDICTION ERROR IN THE SPATIAL LINEAR-MODEL WITH ESTIMATED COVARIANCE PARAMETERS","ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS","Article",1992,"44","1","27","43","10.1007/BF00048668","Statistics & Probability"
1524,"Sub12","not vetted","TANABE, K; SAGAE, M","AN EXACT CHOLESKY DECOMPOSITION AND THE GENERALIZED INVERSE OF THE VARIANCE COVARIANCE-MATRIX OF THE MULTINOMIAL DISTRIBUTION, WITH APPLICATIONS","JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-METHODOLOGICAL","Article",1992,"54","1","211","219","","Statistics & Probability"
1561,"Sub12","not vetted","WILCOX, RR","NONPARAMETRIC ANALYSIS OF COVARIANCE BASED ON PREDICTED MEDIANS","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1991,"44","","221","230","10.1111/j.2044-8317.1991.tb00957.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1572,"Sub12","not vetted","PHILLIPS, PCB","ESTIMATION AND TESTING IN LINEAR-MODELS WITH SINGULAR COVARIANCE MATRICES","ECONOMETRIC THEORY","Note",1991,"7","1","153","162","10.1017/S0266466600004357","Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability"
1599,"Sub12","not vetted","SCHEINER, SM; CAPLAN, RL; LYMAN, RF","THE GENETICS OF PHENOTYPIC PLASTICITY .3. GENETIC CORRELATIONS AND FLUCTUATING ASYMMETRIES","JOURNAL OF EVOLUTIONARY BIOLOGY","Article",1991,"4","1","51","68","10.1046/j.1420-9101.1991.4010051.x","Ecology; Evolutionary Biology; Genetics & Heredity"
1603,"Sub12","not vetted","RICE, KJ; MACK, RN","ECOLOGICAL GENETICS OF BROMUS-TECTORUM .2. INTRASPECIFIC VARIATION IN PHENOTYPIC PLASTICITY","OECOLOGIA","Article",1991,"88","1","84","90","10.1007/BF00328407","Ecology"
1606,"Sub12","not vetted","ICHIYE, T; KARPLUS, M","COLLECTIVE MOTIONS IN PROTEINS - A COVARIANCE ANALYSIS OF ATOMIC FLUCTUATIONS IN MOLECULAR-DYNAMICS AND NORMAL MODE SIMULATIONS","PROTEINS-STRUCTURE FUNCTION AND GENETICS","Article",1991,"11","3","205","217","10.1002/prot.340110305","Biochemistry & Molecular Biology; Biophysics"
1613,"Sub12","not vetted","TRAINOR, FR; EGAN, PF","PHENOTYPIC PLASTICITY IN SCENEDESMUS (CHLOROPHYTA) WITH SPECIAL REFERENCE TO S ARMATUS UNICELLS","PHYCOLOGIA","Article",1990,"29","4","461","469","10.2216/i0031-8884-29-4-461.1","Plant Sciences; Marine & Freshwater Biology"
1630,"Sub12","not vetted","KUBOKAWA, T; KONNO, Y","ESTIMATING THE COVARIANCE-MATRIX AND THE GENERALIZED VARIANCE UNDER A SYMMETRIC LOSS","ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS","Article",1990,"42","2","331","343","10.1007/BF00050840","Statistics & Probability"
1659,"Sub12","not vetted","LII, KS; ROSENBLATT, M","CUMULANT SPECTRAL ESTIMATES - BIAS AND COVARIANCE","LIMIT THEOREMS IN PROBABILITY AND STATISTICS","Proceedings Paper",1990,"57","","365","405","","Statistics & Probability"
1667,"Sub12","not vetted","TUCIC, B; TARASJEV, A; VUJCIC, S; MILOJKOVIC, S; TUCIC, N","PHENOTYPIC PLASTICITY AND CHARACTER DIFFERENTIATION IN A SUBDIVIDED POPULATION OF IRIS-PUMILA (IRIDACEAE)","PLANT SYSTEMATICS AND EVOLUTION","Article",1990,"170","2-Jan","1","9","10.1007/BF00937845","Plant Sciences; Evolutionary Biology"
1674,"Sub12","not vetted","GEARY, DN","MODELING THE COVARIANCE STRUCTURE OF REPEATED MEASUREMENTS","BIOMETRICS","Article",1989,"45","4","1183","1195","10.2307/2531770","Biology; Mathematical & Computational Biology; Statistics & Probability"
1687,"Sub12","not vetted","TANAKA, JS; HUBA, GJ","A GENERAL COEFFICIENT OF DETERMINATION FOR COVARIANCE STRUCTURE MODELS UNDER ARBITRARY GLS ESTIMATION","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1989,"42","","233","239","10.1111/j.2044-8317.1989.tb00912.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1711,"Sub12","not vetted","RASMUSSEN, JL","PARAMETRIC AND NON-PARAMETRIC ANALYSIS OF GROUPS BY TRIALS DESIGN UNDER VARIANCE COVARIANCE INHOMOGENEITY","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1989,"42","","91","102","10.1111/j.2044-8317.1989.tb01117.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1726,"Sub12","not vetted","WESTEBERHARD, MJ","PHENOTYPIC PLASTICITY AND THE ORIGINS OF DIVERSITY","ANNUAL REVIEW OF ECOLOGY AND SYSTEMATICS","Review",1989,"20","","249","278","10.1146/annurev.es.20.110189.001341","Ecology; Evolutionary Biology"
1727,"Sub12","not vetted","LEPPARD, P; TALLIS, GM","ALGORITHM AS-249 - EVALUATION OF THE MEAN AND COVARIANCE OF THE TRUNCATED MULTINORMAL DISTRIBUTION","APPLIED STATISTICS-JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES C","Article",1989,"38","3","543","553","10.2307/2347752","Statistics & Probability"
1752,"Sub12","not vetted","GUREVITCH, J","VARIATION IN LEAF DISSECTION AND LEAF ENERGY BUDGETS AMONG POPULATIONS OF ACHILLEA FROM AN ALTITUDINAL GRADIENT","AMERICAN JOURNAL OF BOTANY","Article",1988,"75","9","1298","1306","10.2307/2444452","Plant Sciences"
