"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
387,"Sub11","not vetted","Canessa, R; Saldana, A; Rios, RS; Gianoli, E","Functional trait variation predicts distribution of alien plant species across the light gradient in a temperate rainforest","PERSPECTIVES IN PLANT ECOLOGY EVOLUTION AND SYSTEMATICS","Article",2018,"32","","49","55","10.1016/j.ppees.2018.04.002","Plant Sciences; Ecology"
404,"Sub11","not vetted","Li, XW; Li, QL; Wang, XT; Li, DY; Li, SY","Differential Age-Related Changes in Structural Covariance Networks of Human Anterior and Posterior Hippocampus","FRONTIERS IN PHYSIOLOGY","Article",2018,"9","","","","10.3389/fphys.2018.00518","Physiology"
421,"Sub11","not vetted","Yao, YT; Li, ZJ; Wang, T; Chen, AP; Wang, XH; Du, MY; Jia, GS; Li, YN; Li, HQ; Luo, WJ; Ma, YM; Tang, YH; Wang, HM; Wu, ZX; Yan, JH; Zhang, XZ; Zhang, YP; Zhang, Y; Zhou, GS; Piao, SL","A new estimation of China's net ecosystem productivity based on eddy covariance measurements and a model tree ensemble approach","AGRICULTURAL AND FOREST METEOROLOGY","Article",2018,"253","","84","93","10.1016/j.agrformet.2018.02.007","Agronomy; Forestry; Meteorology & Atmospheric Sciences"
433,"Sub11","not vetted","Xiao, L; Li, C; Checkley, W; Crainiceanu, C","Fast covariance estimation for sparse functional data (vol 28, pg 511, 2017)","STATISTICS AND COMPUTING","Correction",2018,"28","3","523","523","10.1007/s11222-017-9768-0","Computer Science, Theory & Methods; Statistics & Probability"
457,"Sub11","not vetted","Scheinost, D; Holmes, SE; DellaGioia, N; Schleifer, C; Matuskey, D; Abdallah, CG; Hampson, M; Krystal, JH; Anticevic, A; Esterlis, I","Multimodal Investigation of Network Level Effects Using Intrinsic Functional Connectivity, Anatomical Covariance, and Structure-to-Function Correlations in Unmedicated Major Depressive Disorder","NEUROPSYCHOPHARMACOLOGY","Article",2018,"43","5","1119","1127","10.1038/npp.2017.229","Neurosciences; Pharmacology & Pharmacy; Psychiatry"
486,"Sub11","not vetted","Otte, T; Hilker, M; Geiselhardt, S","Phenotypic Plasticity of Cuticular Hydrocarbon Profiles in Insects","JOURNAL OF CHEMICAL ECOLOGY","Article",2018,"44","3","235","247","10.1007/s10886-018-0934-4","Biochemistry & Molecular Biology; Ecology"
507,"Sub11","not vetted","Petavy, G; Moreteau, B; Gibert, P; David, JR","Phenotypic plasticity of body pigmentation in Drosophila: influence of a developmental thermoperiodic regime in two sibling species","PHYSIOLOGICAL ENTOMOLOGY",NA,2002,"27","2","124","135","10.1046/j.1365-3032.2002.00277.x",NA
543,"Sub11","not vetted","Park, T; Lee, YJ","Covariance models for nested repeated measures data: analysis of ovarian steroid secretion data","STATISTICS IN MEDICINE",NA,2002,"21","1","143","164","10.1002/sim.949",NA
551,"Sub11","not vetted","Aikio, S; Markkola, AM","Optimality and phenotypic plasticity of shoot-to-root ratio under variable light and nutrient availabilities","EVOLUTIONARY ECOLOGY",NA,2002,"16","1","67","76","10.1023/A:1016096309637",NA
554,"Sub11","not vetted","Kaplan, Z","Phenotypic plasticity in Potamogeton (Potamogetonaceae)","FOLIA GEOBOTANICA",NA,2002,"37","2","141","170","10.1007/BF02804229",NA
555,"Sub11","not vetted","Herrera, CM; Cerda, X; Garcia, MB; Guitian, J; Medrano, M; Rey, PJ; Sanchez-Lafuente, AM","Floral integration, phenotypic covariance structure and pollinator variation in bumblebee-pollinated Helleborus foetidus","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,2002,"15","1","108","121","10.1046/j.1420-9101.2002.00365.x",NA
561,"Sub11","not vetted","Nichols, MA; Godfrey, AR; Wood, GJR; Qiao, CG; Ganesalingam, S","An improved imputation method for incomplete GxE trial data for asparagus","PROCEEDINGS OF THE TENTH INTERNATIONAL ASPARAGUS SYMPOSIUM",NA,2002,"","589","111","116","10.17660/ActaHortic.2002.589.13",NA
583,"Sub11","not vetted","Raykov, T","Estimation of congeneric scale reliability using covariance structure analysis with nonlinear constraints","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY",NA,2001,"54","","315","323","10.1348/000711001159582",NA
598,"Sub11","not vetted","Gneiting, T; Sasvari, Z; Schlather, M","Analogies and correspondences between variograms and covariance functions","ADVANCES IN APPLIED PROBABILITY",NA,2001,"33","3","617","630","10.1239/aap/1005091356",NA
599,"Sub11","not vetted","Yeats, PA; Chou, CL","Covariance of copper concentrations in lobsters and seawater","BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY",NA,2001,"67","3","455","462","",NA
606,"Sub11","not vetted","Hasnain, MK; Fox, PT; Woldorff, MG","Structure-function spatial covariance in the human visual cortex","CEREBRAL CORTEX",NA,2001,"11","8","702","716","10.1093/cercor/11.8.702",NA
637,"Sub11","not vetted","Massman, WJ","Reply to comment by Rannik on ""A simple method for estimating frequency response corrections for eddy covariance systems""","AGRICULTURAL AND FOREST METEOROLOGY",NA,2001,"107","3","247","251","10.1016/S0168-1923(00)00237-9",NA
638,"Sub11","not vetted","Vretare, V; Weisner, SEB; Strand, JA; Graneli, W","Phenotypic plasticity in Phragmites australis as a functional response to water depth","AQUATIC BOTANY",NA,2001,"69","4-Feb","127","145","10.1016/S0304-3770(01)00134-6",NA
645,"Sub11","not vetted","Bjornstad, ON; Falck, W","Nonparametric spatial covariance functions: Estimation and testing","ENVIRONMENTAL AND ECOLOGICAL STATISTICS",NA,2001,"8","1","53","70","10.1023/A:1009601932481",NA
647,"Sub11","not vetted","Sleeman, JD; Dudley, SA","Phenotypic plasticity in carbon acquisition of rapid cycling Brassica rapa L. in response to light quality and water availability","INTERNATIONAL JOURNAL OF PLANT SCIENCES",NA,2001,"162","2","297","307","10.1086/319584",NA
660,"Sub11","not vetted","Janssens, IA; Kowalski, AS; Ceulemans, R","Forest floor CO2 fluxes estimated by eddy covariance and chamber-based model","AGRICULTURAL AND FOREST METEOROLOGY",NA,2001,"106","1","61","69","10.1016/S0168-1923(00)00177-5",NA
671,"Sub11","not vetted","Al-Kandari, NM; Jolliffe, IT","Variable selection and interpretation of covariance principal components","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION",NA,2001,"30","2","339","354","10.1081/SAC-100002371",NA
678,"Sub11","not vetted","Guardiola-Albert, C; Gomez-Hernandez, JJ","Average length of objects defined from binary realizations: Effects of discretization and covariance parameters","GEOENV III - GEOSTATISTICS FOR ENVIRONMENTAL APPLICATIONS",NA,2001,"11","","323","332","",NA
701,"Sub11","not vetted","Sultan, SE","Phenotypic plasticity for plant development, function and life history","TRENDS IN PLANT SCIENCE",NA,2000,"5","12","537","542","10.1016/S1360-1385(00)01797-0",NA
702,"Sub11","not vetted","Van Buskirk, J; Schmidt, BR","Predator-induced phenotypic plasticity in larval newts: Trade-offs, selection, and variation in nature","ECOLOGY",NA,2000,"81","11","3009","3028","10.1890/0012-9658(2000)081[3009:PIPPIL]2.0.CO;2",NA
754,"Sub11","not vetted","Lindholm, AK","Tests of phenotypic plasticity in reed warbler defences against cuckoo parasitism","BEHAVIOUR",NA,2000,"137","","43","60","10.1163/156853900501863",NA
763,"Sub11","not vetted","Edelaar, P","Phenotypic plasticity of burrowing depth in the bivalve Macoma balthica: experimental evidence and general implications","EVOLUTIONARY BIOLOGY OF THE BIVALVIA",NA,2000,"177","","451","458","10.1144/GSL.SP.2000.177.01.30",NA
785,"Sub11","not vetted","Grigoletto, M; Akritas, MG","Analysis of covariance with incomplete data via semiparametric model transformations","BIOMETRICS",NA,1999,"55","4","1177","1187","10.1111/j.0006-341X.1999.01177.x",NA
806,"Sub11","not vetted","Leung, CY","Covariance adjustments in discrimination of mixed discrete and continuous variables","JOURNAL OF MULTIVARIATE ANALYSIS",NA,1999,"71","1","111","124","10.1006/jmva.1999.1827",NA
811,"Sub11","not vetted","Guershon, M; Gerling, D","Predatory behavior of Delphastus pusillus in relation to the phenotypic plasticity of Bemisia tabaci nymphs","ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA",NA,1999,"92","3","239","248","10.1046/j.1570-7458.1999.00543.x",NA
816,"Sub11","not vetted","Lee, HM; Viana, M","The joint covariance structure of ordered symmetrically dependent observations and their concomitants of order statistics","STATISTICS & PROBABILITY LETTERS",NA,1999,"43","4","411","414","10.1016/S0167-7152(98)00281-8",NA
834,"Sub11","not vetted","Suding, KN; Goldberg, DE","Variation in the effects of vegetation and litter on recruitment across productivity gradients","JOURNAL OF ECOLOGY",NA,1999,"87","3","436","449","10.1046/j.1365-2745.1999.00367.x",NA
852,"Sub11","not vetted","Granik, A; Potscher, BM","Lower eigenbound for AR(1) disturbance covariance matrix","ECONOMETRIC THEORY",NA,1999,"15","1","154","156","",NA
855,"Sub11","not vetted","Young, DM; Seaman, JW; Meaux, LM","Independence distribution preserving covariance structures for the multivariate linear model","JOURNAL OF MULTIVARIATE ANALYSIS",NA,1999,"68","2","165","175","10.1006/jmva.1998.1787",NA
861,"Sub11","not vetted","Morel, JG","A covariance matrix that accounts for different degrees of extraneous variation in multinomial, responses","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION",NA,1999,"28","2","403","413","10.1080/03610919908813556",NA
874,"Sub11","not vetted","Hood, K; Nix, BAJ; Iles, TC","Asymptotic information and variance-covariance matrices for the linear structural model","JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES D-THE STATISTICIAN",NA,1999,"48","","477","493","10.1111/1467-9884.00206",NA
882,"Sub11","not vetted","Sekihara, K; Poeppel, D; Marantz, A; Koizumi, H; Miyashita, Y","Comparison of covariance-based and waveform-based subtraction methods in removing the interference from button-pressing finger movements","BRAIN TOPOGRAPHY",NA,1998,"11","2","95","102","10.1023/A:1022261020531",NA
931,"Sub11","not vetted","Lee, SY; Shi, JQ","Analysis of covariance structures with independent and non-identically distributed observations","STATISTICA SINICA",NA,1998,"8","2","543","557","",NA
950,"Sub11","not vetted","Daniels, MJ","Computing posterior distributions for covariance matrices","DIMENSION REDUCTION, COMPUTATIONAL COMPLEXITY AND INFORMATION",NA,1998,"30","","192","196","",NA
962,"Sub11","not vetted","Cordell, S; Goldstein, G; Mueller-Dombois, D; Webb, D; Vitousek, PM","Physiological and morphological variation in Metrosideros polymorpha, a dominant Hawaiian tree species, along an altitudinal gradient: the role of phenotypic plasticity","OECOLOGIA",NA,1998,"113","2","188","196","10.1007/s004420050367",NA
970,"Sub11","not vetted","Weber, A; Declerck, S","Phenotypic plasticity of Daphnia life history traits in response to predator kairomones: genetic variability and evolutionary potential","HYDROBIOLOGIA",NA,1997,"360","","89","99","10.1023/A:1003188331933",NA
971,"Sub11","not vetted","Yokoyama, T","Tests for a family of random-effects covariance structures in a multivariate growth curve model","JOURNAL OF STATISTICAL PLANNING AND INFERENCE",NA,1997,"65","2","281","292","10.1016/S0378-3758(97)00062-1",NA
988,"Sub11","not vetted","Kapoor, V; Kitanidis, PK","Advection-diffusion in spatially random flows: Formulation of concentration covariance","STOCHASTIC HYDROLOGY AND HYDRAULICS",NA,1997,"11","5","397","422","10.1007/BF02427926",NA
994,"Sub11","not vetted","DeMoed, GH; DeJong, G; Scharloo, W","The phenotypic plasticity of wing size in Drosophila melanogaster: the cellular basis of its genetic variation","HEREDITY",NA,1997,"79","","260","267","10.1038/sj.hdy.6882240",NA
1030,"Sub11","not vetted","Zhang, YX; Malmqvist, B","Phenotypic plasticity in a suspension-feeding insect, Simulium lundstromi (Diptera: Simuliidae), in response to current velocity","OIKOS","Article",1997,"78","3","503","510","10.2307/3545611","Ecology"
1043,"Sub11","not vetted","Cheplick, GP","Effects of endophytic fungi on the phenotypic plasticity of Lolium perenne (Poaceae)","AMERICAN JOURNAL OF BOTANY","Article",1997,"84","1","34","40","10.2307/2445880","Plant Sciences"
1049,"Sub11","not vetted","daConceicao, E; Aubin, Q; Cordeiro, GM","Bias in linear regression models with unknown covariance matrix","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION","Article",1997,"26","3","813","828","10.1080/03610919708813413","Statistics & Probability"
1050,"Sub11","not vetted","Zhang, SL; Sha, QY","On the best equivariant estimator of covariance matrix of a multivariate normal population","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1997,"26","8","2021","2034","10.1080/03610929708832029","Statistics & Probability"
1060,"Sub11","not vetted","Little, TD","Mean and covariance structures (MACS) analyses of cross-cultural data: Practical and theoretical issues","MULTIVARIATE BEHAVIORAL RESEARCH","Article",1997,"32","1","53","76","10.1207/s15327906mbr3201_3","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
1061,"Sub11","not vetted","MacCallum, RC; Hong, S","Power analysis in covariance structure modeling using GFI and AGFI","MULTIVARIATE BEHAVIORAL RESEARCH","Article",1997,"32","2","193","210","10.1207/s15327906mbr3202_5","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
1113,"Sub11","not vetted","Altonji, JG; Segal, LM","Small-sample bias in GMM estimation of covariance structures","JOURNAL OF BUSINESS & ECONOMIC STATISTICS","Article",1996,"14","3","353","366","10.2307/1392447","Economics; Social Sciences, Mathematical Methods; Statistics & Probability"
1114,"Sub11","not vetted","Clark, TE","Small-sample properties of estimators of nonlinear models of covariance structure","JOURNAL OF BUSINESS & ECONOMIC STATISTICS","Article",1996,"14","3","367","373","10.2307/1392448","Economics; Social Sciences, Mathematical Methods; Statistics & Probability"
1158,"Sub11","not vetted","RicoGray, V; PalaciosRios, M","Leaf area variation in Rhizophora mangle L (Rhizophoraceae) along a latitudinal gradient in Mexico","GLOBAL ECOLOGY AND BIOGEOGRAPHY LETTERS","Article",1996,"5","1","30","35","10.2307/2997468","Ecology; Geography, Physical"
1165,"Sub11","not vetted","Chan, W; Bentler, PM","Covariance structure analysis of partially additive ipsative data using restricted maximum likelihood estimation","MULTIVARIATE BEHAVIORAL RESEARCH","Article; Proceedings Paper",1996,"31","3","289","312","10.1207/s15327906mbr3103_2","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
1177,"Sub11","not vetted","Beaupre, SJ; Dunham, AE","A comparison of ratio-based and covariance analyses of a nutritional data set","FUNCTIONAL ECOLOGY","Article",1995,"9","6","876","880","10.2307/2389985","Ecology"
1201,"Sub11","not vetted","KUDOH, H; ISHIGURI, Y; KAWANO, S","PHENOTYPIC PLASTICITY IN CARDAMINE FLEXUOSA - VARIATION AMONG POPULATIONS IN PLASTIC RESPONSE TO CHILLING TREATMENTS AND PHOTOPERIODS","OECOLOGIA","Article",1995,"103","2","148","156","10.1007/BF00329074","Ecology"
1223,"Sub11","not vetted","PAN, JX; FANG, KT","MULTIPLE OUTLIER DETECTION IN GROWTH CURVE MODEL WITH UNSTRUCTURED COVARIANCE-MATRIX","ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS","Article",1995,"47","1","137","153","10.1007/BF00773418","Statistics & Probability"
1267,"Sub11","not vetted","YAMPOLSKY, LY; SCHEINER, SM","DEVELOPMENTAL NOISE, PHENOTYPIC PLASTICITY, AND ALLOZYME HETEROZYGOSITY IN DAPHNIA","EVOLUTION","Article",1994,"48","5","1715","1722","10.2307/2410259","Ecology; Evolutionary Biology; Genetics & Heredity"
1268,"Sub11","not vetted","MCINTOSH, AR; GONZALEZLIMA, F","NETWORK INTERACTIONS AMONG LIMBIC CORTICES, BASAL FOREBRAIN, AND CEREBELLUM DIFFERENTIATE A TONE CONDITIONED AS A PAVLOVIAN EXCITOR OR INHIBITOR - FLUORODEOXYGLUCOSE MAPPING AND COVARIANCE STRUCTURAL MODELING","JOURNAL OF NEUROPHYSIOLOGY","Article",1994,"72","4","1717","1733","","Neurosciences; Physiology"
1282,"Sub11","not vetted","LAMPERT, W","PHENOTYPIC PLASTICITY OF THE FILTER SCREENS IN DAPHNIA - ADAPTATION TO A LOW-FOOD ENVIRONMENT","LIMNOLOGY AND OCEANOGRAPHY","Article",1994,"39","5","997","1006","10.4319/lo.1994.39.5.0997","Limnology; Oceanography"
1296,"Sub11","not vetted","ROBERTSON, R","PROTOCONCH SIZE VARIATION ALONG DEPTH GRADIENTS IN A PLANKTOTROPHIC EPITONIUM","NAUTILUS","Article",1994,"107","4","107","112","","Marine & Freshwater Biology; Zoology"
1301,"Sub11","not vetted","NAIK, DN; KHATTREE, R","TESTING FOR RANDOM EFFECTS IN ANALYSIS OF COVARIANCE MODEL","JOURNAL OF STATISTICAL PLANNING AND INFERENCE","Article",1994,"38","3","381","387","10.1016/0378-3758(94)90018-3","Statistics & Probability"
1310,"Sub11","not vetted","HUGHESOLIVER, JM; LU, JC; DAVIS, JC; GYURCSIK, RS","Robust improvement of a semi-conductor fabrication process via spatial modeling of the mean and covariance surfaces","AMERICAN STATISTICAL ASSOCIATION 1994 PROCEEDINGS OF THE SECTION ON PHYSICAL AND ENGINEERING SCIENCES","Proceedings Paper",1994,NA,"","235","244","","Computer Science, Interdisciplinary Applications; Engineering, Industrial; Physics, Mathematical; Statistics & Probability"
1314,"Sub11","not vetted","SUGIURA, N","ASSESSING MULTINORMALITY AND ORDERED COVARIANCE MATRICES IN A CLASSICAL DATA (VOL 22, PG 643, 1993)","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION","Correction, Addition",1994,"23","1","281","284","10.1080/03610919408813169","Statistics & Probability"
1329,"Sub11","not vetted","WEISSMANN, D; DEBURE, L; ROUSSET, C; PUJOL, JF","PHENOTYPIC PLASTICITY OF THE EXPRESSION OF TYROSINE-HYDROXYLASE IN THE ADULT-RAT BRAIN","JOURNAL OF NEUROCHEMISTRY","Meeting Abstract",1994,"63","","S71","S71","","Biochemistry & Molecular Biology; Neurosciences"
1346,"Sub11","not vetted","GUPTA, AK; OFORINYARKO, S","ESTIMATION OF GENERALIZED VARIANCE, PRECISION AND COVARIANCE MATRICES USING THE PITMAN NEARNESS CRITERION","SOUTH AFRICAN STATISTICAL JOURNAL","Article",1994,"28","1","1","16","","Statistics & Probability"
1360,"Sub11","not vetted","GERARD, JF; VANCASSEL, M; LAFFORT, B","SPREAD OF PHENOTYPIC PLASTICITY OR GENETIC ASSIMILATION - THE POSSIBLE ROLE OF GENETIC CONSTRAINTS","JOURNAL OF THEORETICAL BIOLOGY","Article",1993,"164","3","341","349","10.1006/jtbi.1993.1158","Biology; Mathematical & Computational Biology"
1382,"Sub11","not vetted","STAHLECKER, P; TRENKLER, G","MINIMAX ESTIMATION IN LINEAR-REGRESSION WITH SINGULAR COVARIANCE STRUCTURE AND CONVEX POLYHEDRAL CONSTRAINTS","JOURNAL OF STATISTICAL PLANNING AND INFERENCE","Article; Proceedings Paper",1993,"36","3-Feb","185","196","10.1016/0378-3758(93)90123-N","Statistics & Probability"
1407,"Sub11","not vetted","SIEGEL, AF","A SURPRISING COVARIANCE INVOLVING THE MINIMUM OF MULTIVARIATE NORMAL VARIABLES","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1993,"88","421","77","80","10.2307/2290699","Statistics & Probability"
1431,"Sub11","not vetted","COUNTS, RL","PHENOTYPIC PLASTICITY AND GENETIC-VARIABILITY IN ANNUAL ZIZANIA SPP ALONG A LATITUDINAL GRADIENT","CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE","Article",1993,"71","1","145","154","10.1139/b93-016","Plant Sciences"
1435,"Sub11","not vetted","TSAI, KT; KOZIOL, JA","SCORE AND WALD TESTS FOR THE MULTIVARIATE GROWTH CURVE MODEL WITH MISSING DATA AND A PATTERNED COVARIANCE-MATRIX","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1993,"22","2","311","317","10.1080/03610929308831021","Statistics & Probability"
1470,"Sub11","not vetted","NEGUS, NC; BERGER, PJ; PINTER, AJ","PHENOTYPIC PLASTICITY OF THE MONTANE VOLE (MICROTUS-MONTANUS) IN UNPREDICTABLE ENVIRONMENTS","CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE","Article",1992,"70","11","2121","2124","10.1139/z92-285","Zoology"
1490,"Sub11","not vetted","BARBU, M; POURQUIE, O; VAIGOT, P; GATEAU, G; SMITH, J","PHENOTYPIC PLASTICITY OF AVIAN EMBRYONIC SYMPATHETIC NEURONS GROWN IN A CHEMICALLY DEFINED MEDIUM - DIRECT EVIDENCE FOR NORADRENERGIC AND CHOLINERGIC PROPERTIES IN THE SAME NEURONS","JOURNAL OF NEUROSCIENCE RESEARCH","Article",1992,"32","3","350","362","10.1002/jnr.490320307","Neurosciences"
1512,"Sub11","not vetted","ROTHE, G; ARMINGER, G","BOOTSTRAP FOR MEAN AND COVARIANCE STRUCTURE MODELS","BOOTSTRAPPING AND RELATED TECHNIQUES","Proceedings Paper",1992,"376","","149","155","","Statistics & Probability"
