"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
403,"Sub7","not vetted","Santillan, V; Quitian, M; Tinoco, BA; Zarate, E; Schleuning, M; Bohning-Gaese, K; Neuschulz, EL","Spatio-temporal variation in bird assemblages is associated with fluctuations in temperature and precipitation along a tropical elevational gradient","PLOS ONE","Article",2018,"13","5","","","10.1371/journal.pone.0196179","Multidisciplinary Sciences"
412,"Sub7","not vetted","Wade, B; Hellemann, G; Joshi, S; Leaver, A; Njau, S; Vasavada, M; Espinoza, R; Woods, R; Abbott, C; Redlich, R; Jorgensen, MB; Oltedal, L; Narr, K","Longitudinal Structural Covariance Associated With Antidepressant Electroconvulsive Therapy Response","BIOLOGICAL PSYCHIATRY","Meeting Abstract",2018,"83","9","S272","S273","10.1016/j.biopsych.2018.02.703","Neurosciences; Psychiatry"
439,"Sub7","not vetted","Jagannathan, NS; Ihsan, MO; Kin, XX; Clement, MV; Tucker-Kellogg, L","Understanding Phenotypic Plasticity Induced by Environmental Factors Using Computational Markov Modeling","FASEB JOURNAL","Meeting Abstract",2018,"32","1","","","","Biochemistry & Molecular Biology; Biology; Cell Biology"
480,"Sub7","not vetted","Navon, D; Olearcyzk, N; Karlstrom, RO; Albertson, RC","Evaluating the molecular basis for diet-induced phenotypic plasticity in teleosts","INTEGRATIVE AND COMPARATIVE BIOLOGY","Meeting Abstract",2018,"58","","E385","E385","","Zoology"
484,"Sub7","not vetted","Hammerlindl, H; Schaider, H","Tumor cell-intrinsic phenotypic plasticity facilitates adaptive cellular reprogramming driving acquired drug resistance","JOURNAL OF CELL COMMUNICATION AND SIGNALING","Review",2018,"12","1","133","141","10.1007/s12079-017-0435-1","Cell Biology"
488,"Sub7","not vetted","Wang, WT; Huang, HC","Regularized spatial maximum covariance analysis","ENVIRONMETRICS","Article",2018,"29","2","","","10.1002/env.2481","Environmental Sciences; Mathematics, Interdisciplinary Applications; Statistics & Probability"
505,"Sub7","not vetted","Gneiting, T","Nonseparable, stationary covariance functions for space-time data","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,2002,"97","458","590","600","10.1198/016214502760047113",NA
512,"Sub7","not vetted","Weaver, A; Salmon, M","Hatching rhythms of Uca thayeri: Evidence for phenotypic plasticity","JOURNAL OF CRUSTACEAN BIOLOGY",NA,2002,"22","2","429","438","10.1651/0278-0372(2002)022[0429:HROUTE]2.0.CO;2",NA
520,"Sub7","not vetted","Mezzarane, RA; Kohn, AF","Bilateral soleus H-reflexes in humans elicited by simultaneous trains of stimuli: Symmetry, variability, and covariance","JOURNAL OF NEUROPHYSIOLOGY",NA,2002,"87","4","2074","2083","10.1152/jn.00129.2001",NA
530,"Sub7","not vetted","Relyea, RA","Local population differences in phenotypic plasticity: Predator-induced changes in wood frog tadpoles","ECOLOGICAL MONOGRAPHS",NA,2002,"72","1","77","93","10.1890/0012-9615(2002)072[0077:LPDIPP]2.0.CO;2",NA
539,"Sub7","not vetted","Rigden, DJ","Use of covariance analysis for the prediction of structural domain boundaries from multiple protein sequence alignments","PROTEIN ENGINEERING",NA,2002,"15","2","65","77","10.1093/protein/15.2.65",NA
540,"Sub7","not vetted","Wellner, JA; Smythe, RT","Computing the covariance of two Brownian area integrals","STATISTICA NEERLANDICA",NA,2002,"56","1","101","109","10.1111/1467-9574.03300",NA
565,"Sub7","not vetted","Gilbert, JJ","Two types of phenotypic plasticity control a rotifer life cycle.","AMERICAN ZOOLOGIST",NA,2001,"41","6","1454","1454","",NA
575,"Sub7","not vetted","Grandin, U","Short-term and long-term variation in seed bank/vegetation relations along an environmental and successional gradient","ECOGRAPHY",NA,2001,"24","6","731","741","10.1034/j.1600-0587.2001.240611.x",NA
589,"Sub7","not vetted","Carrick, HJ; Steinman, AD","Variation in periphyton biomass and species composition in Lake Okeechobee, Florida (USA): Distribution of algal guilds along environmental gradients","ARCHIV FUR HYDROBIOLOGIE",NA,2001,"152","3","411","438","",NA
596,"Sub7","not vetted","Vanderborght, J","Concentration variance and spatial covariance in second-order stationary heterogeneous conductivity fields (vol 37, pg 1893, 2001)","WATER RESOURCES RESEARCH",NA,2001,"37","10","2637","2637","10.1029/2001WR900025",NA
613,"Sub7","not vetted","Hao, J; Krishnamoorthy, K","Inferences on a normal covariance matrix and generalized variance with monotone missing data","JOURNAL OF MULTIVARIATE ANALYSIS",NA,2001,"78","1","62","82","10.1006/jmva.2000.1939",NA
620,"Sub7","not vetted","Bobkov, SG; Gotze, F; Houdre, C","On Gaussian and Bernoulli covariance representations","BERNOULLI",NA,2001,"7","3","439","451","10.2307/3318495",NA
621,"Sub7","not vetted","Heth, G; Todrank, J; Busquet, N; Baudoin, C","Odour-genes covariance and differential investigation of individual odours in the Mus species complex","BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY",NA,2001,"73","2","213","220","10.1006/bijl.2001.0531",NA
622,"Sub7","not vetted","Hammond, KA; Szewczak, J; Krol, E","Effects of altitude and temperature on organ phenotypic plasticity along an altitudinal gradient","JOURNAL OF EXPERIMENTAL BIOLOGY",NA,2001,"204","11","1991","2000","",NA
626,"Sub7","not vetted","Gutterman, Y","Phenotypic germination plasticity related to caryopsis size in Schismus arabicus","SEED SCIENCE RESEARCH",NA,2001,"11","2","173","178","",NA
631,"Sub7","not vetted","Weinig, C; Delph, LF","Phenotypic plasticity early in life constrains developmental responses later","EVOLUTION",NA,2001,"55","5","930","936","10.1554/0014-3820(2001)055[0930:PPEILC]2.0.CO;2",NA
654,"Sub7","not vetted","Seigel, RA; Ford, NB","Phenotypic plasticity in reproductive traits: geographical variation in plasticity in a viviparous snake","FUNCTIONAL ECOLOGY",NA,2001,"15","1","36","42","",NA
664,"Sub7","not vetted","Kemp, DJ; Jones, RE","Phenotypic plasticity in field populations of the tropical butterfly Hypolimnas bolina (L.) (Nymphalidae)","BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY",NA,2001,"72","1","33","45","10.1006/bijl.2000.0484",NA
677,"Sub7","not vetted","Sampson, PD; Damian, D; Guttorp, P","Advances in modeling and inference for environmental processes with nonstationary spatial covariance","GEOENV III - GEOSTATISTICS FOR ENVIRONMENTAL APPLICATIONS",NA,2001,"11","","17","32","",NA
686,"Sub7","not vetted","Ceranka, B; Katulska, K","A-optimal chemical balance weighing designs with diagonal covariance matrix of errors","MODA6 ADVANCES IN MODEL-ORIENTED DESIGN AND ANALYSIS",NA,2001,"","","29","36","",NA
712,"Sub7","not vetted","Pedrol, N; Ramos, P; Reigosa, MJ","Phenotypic plasticity and acclimation to water deficits in velvet-grass: a long-term greenhouse experiment. Changes in leaf morphology, photosynthesis and stress-induced metabolites","JOURNAL OF PLANT PHYSIOLOGY",NA,2000,"157","4","383","393","10.1016/S0176-1617(00)80023-1",NA
727,"Sub7","not vetted","Shipley, B","A permutation procedure for testing the equality of pattern hypotheses across groups involving correlation or covariance matrices","STATISTICS AND COMPUTING",NA,2000,"10","3","253","257","10.1023/A:1008943611855",NA
741,"Sub7","not vetted","de Jong, RM","A strong consistency proof for heteroskedasticity and autocorrelation consistent covariance matrix estimators","ECONOMETRIC THEORY",NA,2000,"16","2","262","268","10.1017/S0266466600162061",NA
746,"Sub7","not vetted","Wong, YW; Cheung, SH","Simultaneous pairwise multiple comparisons in a two-way analysis of covariance model","JOURNAL OF APPLIED STATISTICS",NA,2000,"27","3","281","291","10.1080/02664760021600",NA
777,"Sub7","not vetted","Peterzell, DH; Teller, DY","Spatial frequency tuned covariance channels for red-green and luminance-modulated gratings: psychophysical data from human adults","VISION RESEARCH",NA,2000,"40","4","417","430","10.1016/S0042-6989(99)00187-X",NA
779,"Sub7","not vetted","Dobkins, KR; Gunther, KL; Peterzell, DH","What covariance mechanisms underlie green/red equiluminance, luminance contrast sensitivity and chromatic (green/red) contrast sensitivity?","VISION RESEARCH",NA,2000,"40","6","613","628","10.1016/S0042-6989(99)00211-4",NA
783,"Sub7","not vetted","Wang, CY","Robust sandwich covariance estimation for regression calibration estimator in Cox regression with measurement error","STATISTICS & PROBABILITY LETTERS",NA,1999,"45","4","371","378","10.1016/S0167-7152(99)00079-6",NA
800,"Sub7","not vetted","Laurila, A; Kujasalo, J","Habitat duration, predation risk and phenotypic plasticity in common frog (Rana temporaria) tadpoles","JOURNAL OF ANIMAL ECOLOGY",NA,1999,"68","6","1123","1132","10.1046/j.1365-2656.1999.00354.x",NA
822,"Sub7","not vetted","Ottle, C; Francois, C","Further insights into the use of the split-window covariance technique for precipitable water retrieval","REMOTE SENSING OF ENVIRONMENT",NA,1999,"69","1","84","86","10.1016/S0034-4257(99)00005-X",NA
823,"Sub7","not vetted","Fedorov, NI; Ishbirdina, LM; Yanbaev, YA; Isangulova, AA","Trends in genetic and morphological variation of monkshood (Aconitum septentrionale Koelle) plants along the altitudinal gradient in the Iremel' Mountain Range","RUSSIAN JOURNAL OF ECOLOGY",NA,1999,"30","4","234","238","",NA
832,"Sub7","not vetted","Soegaard, H; Nordstroem, C","Carbon dioxide exchange in a high-arctic fen estimated by eddy covariance measurements and modelling","GLOBAL CHANGE BIOLOGY",NA,1999,"5","5","547","562","10.1111/j.1365-2486.1999.00250.x",NA
857,"Sub7","not vetted","Armbruster, WS; Di Stilio, VS; Tuxill, JD; Flores, TC; Runk, JLV","Covariance and decoupling of floral and vegetative traits in nine neotropical plants: A re-evaluation of Berg's correlation-pleiades concept","AMERICAN JOURNAL OF BOTANY",NA,1999,"86","1","39","55","10.2307/2656953",NA
872,"Sub7","not vetted","Vannucci, M; Corradi, F","Covariance structure of wavelet coefficients: theory and models in a Bayesian perspective","JOURNAL OF THE ROYAL STATISTICAL SOCIETY SERIES B-STATISTICAL METHODOLOGY",NA,1999,"61","","971","986","10.1111/1467-9868.00214",NA
909,"Sub7","not vetted","Zhang, YK; Di Federico, V","Solute transport in three-dimensional heterogeneous media with a Gaussian covariance of log hydraulic conductivity","WATER RESOURCES RESEARCH",NA,1998,"34","8","1929","1934","10.1029/98WR01142",NA
981,"Sub7","not vetted","Keselman, HJ; Lix, LM","Analysing multivariate repeated measures designs when covariance matrices are heterogeneous","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY",NA,1997,"50","","319","338","",NA
996,"Sub7","not vetted","Pan, JX; Fang, KT; vonRosen, D","Local influence assessment in the growth curve model with unstructured covariance","JOURNAL OF STATISTICAL PLANNING AND INFERENCE",NA,1997,"62","2","263","278","10.1016/S0378-3758(96)00194-2",NA
1004,"Sub7","not vetted","Suge, H; Nishizawa, T; Takahashi, H; Takeda, K","Phenotypic plasticity of internode elongation stimulated by deep-seeding and ethylene in wheat seedlings","PLANT CELL AND ENVIRONMENT","Article",1997,"20","7","961","964","10.1046/j.1365-3040.1997.d01-126.x","Plant Sciences"
1026,"Sub7","not vetted","Steppan, SJ","Phylogenetic analysis of phenotypic covariance structure .2. Reconstructing matrix evolution","EVOLUTION","Article",1997,"51","2","587","594","10.1111/j.1558-5646.1997.tb02445.x","Ecology; Evolutionary Biology; Genetics & Heredity"
1078,"Sub7","not vetted","Spitze, K; Sadler, TD","Evolution of a generalist genotype: Multivariate analysis of the adaptiveness of phenotypic plasticity","AMERICAN NATURALIST","Article",1996,"148","","S108","S123","10.1086/285905","Ecology; Evolutionary Biology"
1096,"Sub7","not vetted","McKeown, SP; Johnson, WD","Testing for autocorrelation and equality of covariance matrices","BIOMETRICS","Article",1996,"52","3","1087","1095","10.2307/2533070","Biology; Mathematical & Computational Biology; Statistics & Probability"
1185,"Sub7","not vetted","Purkayastha, S; Srivastava, MS","Asymptotic distributions of some test criteria for the covariance matrix in elliptical distributions under local alternatives","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1995,"55","2","165","186","10.1006/jmva.1995.1073","Statistics & Probability"
1194,"Sub7","not vetted","STEWART, CN; NILSEN, ET","PHENOTYPIC PLASTICITY AND GENETIC-VARIATION OF VACCINIUM MACROCARPON, THE AMERICAN CRANBERRY .1. REACTION NORMS OF CLONES FROM CENTRAL AND MARGINAL POPULATIONS IN A COMMON GARDEN","INTERNATIONAL JOURNAL OF PLANT SCIENCES","Article",1995,"156","5","687","697","10.1086/297291","Plant Sciences"
1208,"Sub7","not vetted","RUSSO, D","STOCHASTIC-ANALYSIS OF THE VELOCITY COVARIANCE AND THE DISPLACEMENT COVARIANCE TENSORS IN PARTIALLY SATURATED HETEROGENEOUS ANISOTROPIC POROUS FORMATIONS","WATER RESOURCES RESEARCH","Article",1995,"31","7","1647","1658","10.1029/95WR00891","Environmental Sciences; Limnology; Water Resources"
1210,"Sub7","not vetted","YOKOYAMA, T","LR TEST FOR RANDOM-EFFECTS COVARIANCE STRUCTURE IN A PARALLEL PROFILE MODEL","ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS","Article",1995,"47","2","309","320","10.1007/BF00773465","Statistics & Probability"
1218,"Sub7","not vetted","DEJONG, G","PHENOTYPIC PLASTICITY AS A PRODUCT OF SELECTION IN A VARIABLE ENVIRONMENT","AMERICAN NATURALIST","Article",1995,"145","4","493","512","10.1086/285752","Ecology; Evolutionary Biology"
1250,"Sub7","not vetted","GRINDBORG, JE; SAMUELSON, G; LINDBORG, L","VARIANCE COVARIANCE MEASUREMENTS IN PHOTON BEAMS FOR SIMULATED NANOMETER OBJECTS","RADIATION PROTECTION DOSIMETRY","Article; Proceedings Paper",1995,"61","3-Jan","193","198","","Environmental Sciences; Public, Environmental & Occupational Health; Nuclear Science & Technology; Radiology, Nuclear Medicine & Medical Imaging"
1261,"Sub7","not vetted","BEZIN, L; MARCEL, D; DEBURE, LI; GINOVART, N; ROUSSET, C; PUJOL, JF; WEISSMANN, D","POSTNATAL-DEVELOPMENT OF THE TYROSINE HYDROXYLASE-CONTAINING CELL-POPULATION WITHIN THE RAT LOCUS-COERULEUS - TOPOLOGICAL ORGANIZATION AND PHENOTYPIC PLASTICITY","JOURNAL OF NEUROSCIENCE","Article",1994,"14","12","7486","7501","","Neurosciences"
1275,"Sub7","not vetted","CLAUSS, MJ; AARSSEN, LW","PHENOTYPIC PLASTICITY OF SIZE-FECUNDITY RELATIONSHIPS IN ARABIDOPSIS-THALIANA","JOURNAL OF ECOLOGY","Article",1994,"82","3","447","455","10.2307/2261254","Plant Sciences; Ecology"
1290,"Sub7","not vetted","SRUTEK, M; LEPS, J","VARIATION IN STRUCTURE OF LARIX-OLGENSIS STANDS ALONG THE ALTITUDINAL GRADIENT ON PAEKTU-SAN, CHANGBAI-SHAN, NORTH-KOREA","ARCTIC AND ALPINE RESEARCH","Article",1994,"26","2","166","173","10.2307/1551780","Environmental Sciences; Geography"
1298,"Sub7","not vetted","LIU, JS; WONG, WH; KONG, A","COVARIANCE STRUCTURE OF THE GIBBS SAMPLER WITH APPLICATIONS TO THE COMPARISONS OF ESTIMATORS AND AUGMENTATION SCHEMES","BIOMETRIKA","Article",1994,"81","1","27","40","","Biology; Mathematical & Computational Biology; Statistics & Probability"
1316,"Sub7","not vetted","MARTIN, RJ; DWYER, JN","APPROXIMATIONS TO THE COVARIANCE PROPERTIES OF PROCESSES AVERAGED OVER IRREGULAR SPATIAL REGIONS","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1994,"23","3","913","945","10.1080/03610929408831295","Statistics & Probability"
1322,"Sub7","not vetted","PARK, PS; KSHIRSAGAR, AM","DISTANCES BETWEEN NORMAL-POPULATIONS WHEN COVARIANCE MATRICES ARE UNEQUAL","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1994,"23","12","3549","3556","10.1080/03610929408831463","Statistics & Probability"
1325,"Sub7","not vetted","GEORGE, SB","PHENOTYPIC PLASTICITY IN THE LARVAE OF LUIDIA-FOLIOLATA (ECHINODERMATA, ASTEROIDEA)","ECHINODERMS THROUGH TIME","Proceedings Paper",1994,NA,"","297","307","","Geosciences, Multidisciplinary; Marine & Freshwater Biology; Oceanography; Paleontology; Zoology"
1328,"Sub7","not vetted","LAMPERT, W","PHENOTYPIC PLASTICITY IN THE SIZE AT 1ST REPRODUCTION IN DAPHNIA-MAGNA","INTERNATIONAL ASSOCIATION OF THEORETICAL AND APPLIED LIMNOLOGY - PROCEEDINGS, VOL 25, PT 4","Proceedings Paper",1994,"25","","2362","2365","","Ecology; Fisheries; Limnology; Marine & Freshwater Biology"
1330,"Sub7","not vetted","DIETRICH, CR; NEWSAM, GN","GENERATING CORRELATED GAUSSIAN RANDOM-FIELDS BY ORTHOGONAL POLYNOMIAL APPROXIMATIONS TO THE SQUARE-ROOT OF THE COVARIANCE-MATRIX","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION","Article",1994,"50","2-Jan","91","109","10.1080/00949659408811601","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1332,"Sub7","not vetted","Bentler, PM","A testing method for covariance structure analysis","MULTIVARIATE ANALYSIS AND ITS APPLICATIONS","Proceedings Paper",1994,"24","","123","136","10.1214/lnms/1215463790","Mathematics, Applied; Statistics & Probability"
1357,"Sub7","not vetted","FRISTON, K","ANALYSIS OF COVARIANCE IN STATISTICAL PARAMETRIC MAPPING - REPLY","JOURNAL OF CEREBRAL BLOOD FLOW AND METABOLISM","Letter",1993,"13","6","1038","1040","10.1038/jcbfm.1993.133","Endocrinology & Metabolism; Hematology; Neurosciences"
1372,"Sub7","not vetted","VIA, S","ADAPTIVE PHENOTYPIC PLASTICITY - TARGET OR BY-PRODUCT OF SELECTION IN A VARIABLE ENVIRONMENT","AMERICAN NATURALIST","Note",1993,"142","2","352","365","10.1086/285542","Ecology; Evolutionary Biology"
1375,"Sub7","not vetted","YIN, XW","VARIATION IN FOLIAR NITROGEN CONCENTRATION BY FOREST TYPE AND CLIMATIC GRADIENTS IN NORTH-AMERICA","CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE","Review",1993,"23","8","1587","1602","10.1139/x93-199","Forestry"
1408,"Sub7","not vetted","VERRILL, S","PREDICTOR SORT SAMPLING, TIGHT TS, AND THE ANALYSIS OF COVARIANCE","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION","Article",1993,"88","421","119","124","10.2307/2290704","Statistics & Probability"
1433,"Sub7","not vetted","DORVLO, ASS","A UNIFIED METHOD FOR COMPUTING PROBABILITIES OF MISCLASSIFICATION WHEN THE COVARIANCE MATRICES ARE KNOWN","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION","Article",1993,"22","3","679","687","10.1080/03610919308813116","Statistics & Probability"
1477,"Sub7","not vetted","SAGAE, M; TANABE, K","SYMBOLIC CHOLESKY DECOMPOSITION OF THE VARIANCE COVARIANCE-MATRIX OF THE NEGATIVE MULTINOMIAL DISTRIBUTION","STATISTICS & PROBABILITY LETTERS","Article",1992,"15","2","103","108","10.1016/0167-7152(92)90120-T","Statistics & Probability"
1536,"Sub7","not vetted","DOLAN, CV; MOLENAAR, PCM","A COMPARISON OF 4 METHODS OF CALCULATING STANDARD ERRORS OF MAXIMUM-LIKELIHOOD-ESTIMATES IN THE ANALYSIS OF COVARIANCE STRUCTURE","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY","Article",1991,"44","","359","368","10.1111/j.2044-8317.1991.tb00967.x","Mathematics, Interdisciplinary Applications; Psychology, Mathematical; Psychology, Experimental; Statistics & Probability"
1544,"Sub7","not vetted","BAKSALARY, JK; TRENKLER, G","COVARIANCE ADJUSTMENT IN BIASED-ESTIMATION","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",1991,"12","2","221","230","10.1016/0167-9473(91)90020-3","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1598,"Sub7","not vetted","SCHEINER, SM; LYMAN, RF","THE GENETICS OF PHENOTYPIC PLASTICITY .2. RESPONSE TO SELECTION","JOURNAL OF EVOLUTIONARY BIOLOGY","Article",1991,"4","1","23","50","10.1046/j.1420-9101.1991.4010023.x","Ecology; Evolutionary Biology; Genetics & Heredity"
