"STUDY_ID","REVIEWERS","INCLUDE","authors","title","journal","type","year","volume","issue","page_start","page_end","doi","category"
185,"Sub17","not vetted","Yang, GR; Cui, X","Trimmed estimators for large dimensional sparse covariance matrices","RANDOM MATRICES-THEORY AND APPLICATIONS","Article",2019,"8","1","","","10.1142/S2010326319500035","Physics, Mathematical; Statistics & Probability"
212,"Sub17","not vetted","Smith, DAE; Si, XF; Smith, YCE; Downs, CT","Seasonal variation in avian diversity and tolerance by migratory forest specialists of the patch-isolation gradient across a fragmented forest system","BIODIVERSITY AND CONSERVATION","Article",2018,"27","14","3707","3727","10.1007/s10531-018-1622-y","Biodiversity Conservation; Ecology; Environmental Sciences"
234,"Sub17","not vetted","Sun, RL; Ma, TF; Liu, SZ","A Stein-type shrinkage estimator of the covariance matrix for portfolio selections","METRIKA","Article",2018,"81","8","931","952","10.1007/s00184-018-0663-2","Statistics & Probability"
249,"Sub17","not vetted","Perez-Priego, O; Katul, G; Reichstein, M; El-Madany, TS; Ahrens, B; Carrara, A; Scanlon, TM; Migliavacca, M","Partitioning Eddy Covariance Water Flux Components Using Physiological and Micrometeorological Approaches","JOURNAL OF GEOPHYSICAL RESEARCH-BIOGEOSCIENCES","Article",2018,"123","10","3353","3370","10.1029/2018JG004637","Environmental Sciences; Geosciences, Multidisciplinary"
274,"Sub17","not vetted","Enders, CK; Hayes, T; Du, H","A Comparison of Multilevel Imputation Schemes for Random Coefficient Models: Fully Conditional Specification and Joint Model Imputation with Random Covariance Matrices","MULTIVARIATE BEHAVIORAL RESEARCH","Article",2018,"53","5","695","713","10.1080/00273171.2018.1477040","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
292,"Sub17","not vetted","Hong, Y; Kim, C","Recent developments in high dimensional covariance estimation and its related issues, a review","JOURNAL OF THE KOREAN STATISTICAL SOCIETY","Review",2018,"47","3","239","247","10.1016/j.jkss.2018.04.005","Statistics & Probability"
306,"Sub17","not vetted","Pease, JE; Grabowski, TB; Pease, AA; Bean, PT","Changing environmental gradients over forty years alter ecomorphological variation in Guadalupe Bass Micropterus treculii throughout a river basin","ECOLOGY AND EVOLUTION","Article",2018,"8","16","8508","8522","10.1002/ece3.4349","Ecology; Evolutionary Biology"
308,"Sub17","not vetted","Scheepens, JF; Deng, Y; Bossdorf, O","Phenotypic plasticity in response to temperature fluctuations is genetically variable, and relates to climatic variability of origin, in Arabidopsis thaliana","AOB PLANTS","Article",2018,"10","4","","","10.1093/aobpla/ply043","Plant Sciences; Ecology"
318,"Sub17","not vetted","Boente, G; Rodriguez, D; Sued, M","Testing equality between several populations covariance operators","ANNALS OF THE INSTITUTE OF STATISTICAL MATHEMATICS","Article",2018,"70","4","919","950","10.1007/s10463-017-0613-1","Statistics & Probability"
355,"Sub17","not vetted","Chen, JQ; Zhang, YC; Li, WM; Tian, BP","supplement on CLT for LSS under a large dimensional generalized spiked covariance model","STATISTICS & PROBABILITY LETTERS","Article",2018,"138","","57","65","10.1016/j.spl.2018.02.061","Statistics & Probability"
371,"Sub17","not vetted","Paquola, C; Bennett, MR; Lagopoulos, J","Structural and Functional Connectivity Underlying Gray Matter Covariance: Impact of Developmental Insult","BRAIN CONNECTIVITY","Article",2018,"8","5","299","310","10.1089/brain.2018.0584","Neurosciences"
405,"Sub17","not vetted","Hamilton, DH; McCampbell, KK; Palena, C","Loss of the Cyclin-Dependent Kinase Inhibitor 1 in the Context of Brachyury-Mediated Phenotypic Plasticity Drives Tumor Resistance to Immune Attack","FRONTIERS IN ONCOLOGY","Article",2018,"8","","","","10.3389/fonc.2018.00143","Oncology"
413,"Sub17","not vetted","Fajardo, A; Siefert, A","Intraspecific trait variation and the leaf economics spectrum across resource gradients and levels of organization","ECOLOGY","Article",2018,"99","5","1024","1030","10.1002/ecy.2194","Ecology"
440,"Sub17","not vetted","Lee, TH; Yang, WK; Chao, TL; Lee, SS; Syu, JJ; Chen, WZ","Phenotypic Plasticity in Morphological and Physiological Responses in Gills of Seawater- and Fresh water-acclimated Asian Sea Bass, Lates calcarifer","FASEB JOURNAL","Meeting Abstract",2018,"32","1","","","","Biochemistry & Molecular Biology; Biology; Cell Biology"
445,"Sub17","not vetted","Pulgarin, PC; Gomez, JP; Robinson, S; Ricklefs, RE; Cadena, CD","Host species, and not environment, predicts variation in blood parasite prevalence, distribution, and diversity along a humidity gradient in northern South America","ECOLOGY AND EVOLUTION","Article",2018,"8","8","3800","3814","10.1002/ece3.3785","Ecology; Evolutionary Biology"
453,"Sub17","not vetted","Ramirez, C; Mendoza, L","Phenotypic stability and plasticity in GMP-derived cells as determined by their underlying regulatory network","BIOINFORMATICS","Article",2018,"34","7","1174","1182","10.1093/bioinformatics/btx736","Biochemical Research Methods; Biotechnology & Applied Microbiology; Computer Science, Interdisciplinary Applications; Mathematical & Computational Biology; Statistics & Probability"
513,"Sub17","not vetted","van der Jeugd, HP; McCleery, R","Effects of spatial autocorrelation, natal philopatry and phenotypic plasticity on the heritability of laying date","JOURNAL OF EVOLUTIONARY BIOLOGY",NA,2002,"15","3","380","387","10.1046/j.1420-9101.2002.00411.x",NA
516,"Sub17","not vetted","Mas, A","Weak convergence for the covariance operators of a Hilbertian linear process","STOCHASTIC PROCESSES AND THEIR APPLICATIONS",NA,2002,"99","1","117","135","10.1016/S0304-4149(02)00087-X",NA
548,"Sub17","not vetted","Flachaire, E","Bootstrapping heteroskedasticity consistent covariance matrix estimator","COMPUTATIONAL STATISTICS",NA,2002,"17","4","501","506","10.1007/s001800200122",NA
578,"Sub17","not vetted","Kauermann, G; Carroll, RJ","A note on the efficiency of sandwich covariance matrix estimation","JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION",NA,2001,"96","456","1387","1396","10.1198/016214501753382309",NA
617,"Sub17","not vetted","Feng, YH; Hu, LJ; Shu, HS","The variance and covariance of fuzzy random variables and their applications","FUZZY SETS AND SYSTEMS",NA,2001,"120","3","487","497","10.1016/S0165-0114(99)00060-3",NA
632,"Sub17","not vetted","Hara, H","Other classes of minimax estimators of variance covariance matrix in multivariate normal distribution","JOURNAL OF MULTIVARIATE ANALYSIS",NA,2001,"77","2","175","186","10.1006/jmva.2000.1934",NA
652,"Sub17","not vetted","De Cesare, L; Myers, DE; Posa, D","Product-sum covariance for space-time modeling: an environmental application","ENVIRONMETRICS",NA,2001,"12","1","11","23","10.1002/1099-095X(200102)12:1<11::AID-ENV426>3.0.CO;2-P",NA
656,"Sub17","not vetted","Cavieres, LA; Arroyo, MTK","Persistent soil seed banks in Phacelia secunda (Hydrophyllaceae): experimental detection of variation along an altitudinal gradient in the Andes of central Chile (33 degrees S)","JOURNAL OF ECOLOGY",NA,2001,"89","1","31","39","10.1046/j.1365-2745.2001.00514.x",NA
681,"Sub17","not vetted","Naik, DN; Rao, SS","Analysis of multivariate repeated measures data with a Kronecker product structured covariance matrix","JOURNAL OF APPLIED STATISTICS",NA,2001,"28","1","91","105","10.1080/02664760120011626",NA
700,"Sub17","not vetted","Ancel, LW","Undermining the Baldwin expediting effect: Does phenotypic plasticity accelerate evolution?","THEORETICAL POPULATION BIOLOGY",NA,2000,"58","4","307","319","10.1006/tpbi.2000.1484",NA
732,"Sub17","not vetted","Karan, D; Morin, JP; Gibert, P; Moreteau, B; Scheiner, SM; David, JR","The genetics of phenotypic plasticity. IX. Genetic architecture, temperature, and sex differences in Drosophila melanogaster","EVOLUTION",NA,2000,"54","3","1035","1040","",NA
740,"Sub17","not vetted","Ackermann, RR; Cheverud, JM","Phenotypic covariance structure in tamarins (genus Saguinus): A comparison of variation patterns using matrix correlation and common principal component analysis","AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY",NA,2000,"111","4","489","501","10.1002/(SICI)1096-8644(200004)111:4<489::AID-AJPA5>3.0.CO;2-U",NA
799,"Sub17","not vetted","Alonso, C","Variation in herbivory by Yponomeuta mahalebella on its only host plant Prunus mahaleb along an elevational gradient","ECOLOGICAL ENTOMOLOGY",NA,1999,"24","4","371","379","10.1046/j.1365-2311.1999.00211.x",NA
802,"Sub17","not vetted","Frenot, Y; Aubry, M; Misset, MT; Gloaguen, JC; Gourret, JP; Lebouvier, M","Phenotypic plasticity and genetic diversity in Poa annua L-[Poaceae] at Crozet and Kerguelen Islands (subantarctic)","POLAR BIOLOGY",NA,1999,"22","5","302","310","10.1007/s003000050423",NA
805,"Sub17","not vetted","Arnold, SJ; Phillips, PC","Hierarchical comparison of genetic variance-covariance matrices. II. Coastal-inland divergence in the garter snake, Thamnophis elegans","EVOLUTION",NA,1999,"53","5","1516","1527","10.2307/2640897",NA
808,"Sub17","not vetted","Bergwall, C; Bengtsson, G","Phenotypic plasticity in groundwater denitrifiers","OIKOS",NA,1999,"87","1","123","128","10.2307/3547003",NA
813,"Sub17","not vetted","Sternberg, S","General covariance and harmonic maps","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA",NA,1999,"96","16","8845","8848","10.1073/pnas.96.16.8845",NA
821,"Sub17","not vetted","Barton, IJ; Prata, AJ","Difficulties associated with the application of covariance-variance techniques to retrieval of atmospheric water vapor from satellite imagery","REMOTE SENSING OF ENVIRONMENT",NA,1999,"69","1","76","83","10.1016/S0034-4257(99)00003-6",NA
853,"Sub17","not vetted","Lin, HC; Dunson, WA","Phenotypic plasticity in the growth of the self-fertilizing hermaphroditic fish Rivulus marmoratus","JOURNAL OF FISH BIOLOGY",NA,1999,"54","2","250","266","10.1006/jfbi.1998.0861",NA
897,"Sub17","not vetted","Boriss, H; Gabriel, W","Vertical migration in Daphnia: the role of phenotypic plasticity in the migration pattern for competing clones or species","OIKOS",NA,1998,"83","1","129","138","10.2307/3546553",NA
904,"Sub17","not vetted","Koch, GG; Tangen, CM; Jung, JW; Amara, IA","Issues for covariance analysis of dichotomous and ordered categorical data from randomized clinical trials and non-parametric strategies for addressing them","STATISTICS IN MEDICINE",NA,1998,"17","15-16","1863","1892","10.1002/(SICI)1097-0258(19980815/30)17:15/16<1863::AID-SIM989>3.0.CO;2-M",NA
922,"Sub17","not vetted","Pigliucci, M; Byrd, N","Genetics and evolution of phenotypic plasticity to nutrient stress in Arabidopsis: drift, constraints or selection?","BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY",NA,1998,"64","1","17","40","10.1111/j.1095-8312.1998.tb01531.x",NA
930,"Sub17","not vetted","Scheiner, SM; Berrigan, D","The genetics of phenotypic plasticity. VIII. The cost of plasticity in Daphnia pulex","EVOLUTION",NA,1998,"52","2","368","378","10.1111/j.1558-5646.1998.tb01638.x",NA
943,"Sub17","not vetted","Young, DL; Poon, CS","Hebbian covariance learning - A nexus for respiratory variability, memory, and optimization?","ADVANCES IN MODELING AND CONTROL OF VENTILATION",NA,1998,"450","","73","83","",NA
966,"Sub17","not vetted","Hosel, V","On the estimation of covariance functions of P-n weakly stationary processes","STOCHASTIC ANALYSIS AND APPLICATIONS",NA,1998,"16","4","607","629","10.1080/07362998809809553",NA
982,"Sub17","not vetted","Tang, ML; Bentler, PM","Maximum likelihood estimation in covariance structure analysis with truncated data","BRITISH JOURNAL OF MATHEMATICAL & STATISTICAL PSYCHOLOGY",NA,1997,"50","","339","349","",NA
990,"Sub17","not vetted","Pintado, A; Valladares, F; Sancho, LG","Exploring phenotypic plasticity in the lichen Ramalina capitata: Morphology, water relations and chlorophyll content in north- and south-facing populations","ANNALS OF BOTANY",NA,1997,"80","3","345","353","10.1006/anbo.1997.0453",NA
1045,"Sub17","not vetted","Ahn, H; Chen, JJ; Lin, TYD","A two-way analysis of covariance model for classification of stability data","BIOMETRICAL JOURNAL","Article",1997,"39","5","559","576","10.1002/bimj.4710390505","Mathematical & Computational Biology; Statistics & Probability"
1102,"Sub17","not vetted","Lele, S; Cole, TM","A new test for shape differences when variance-covariance matrices are unequal","JOURNAL OF HUMAN EVOLUTION","Article",1996,"31","3","193","212","10.1006/jhev.1996.0057","Anthropology; Evolutionary Biology"
1119,"Sub17","not vetted","Pan, JX; Fang, KT","Influential observation in the growth curve model with unstructured covariance matrix","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",1996,"22","1","71","87","","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1126,"Sub17","not vetted","Lumsdaine, RL","Consistency and asymptotic normality of the quasi-maximum likelihood estimator in IGARCH(1,1) and covariance stationary GARCH(1,1) models","ECONOMETRICA","Article",1996,"64","3","575","596","10.2307/2171862","Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability"
1127,"Sub17","not vetted","Jonathan, P; McCarthy, WV; Roberts, AMI","Discriminant analysis with singular covariance matrices. A method incorporating cross-validation and efficient randomized permutation tests","JOURNAL OF CHEMOMETRICS","Article",1996,"10","3","189","213","10.1002/(SICI)1099-128X(199605)10:3<189::AID-CEM410>3.0.CO;2-I","Automation & Control Systems; Chemistry, Analytical; Computer Science, Artificial Intelligence; Instruments & Instrumentation; Mathematics, Interdisciplinary Applications; Statistics & Probability"
1136,"Sub17","not vetted","Sternberg, D; Peled, A; Shezen, E; Abramsky, O; Jiang, W; Bertolero, F; Zipori, D","Control of stroma-dependent hematopoiesis by basic fibroblast growth factor: Stromal phenotypic plasticity and modified myelopoietic functions","CYTOKINES AND MOLECULAR THERAPY","Article",1996,"2","1","29","38","","Biotechnology & Applied Microbiology; Cell Biology; Hematology; Immunology; Medicine, Research & Experimental"
1145,"Sub17","not vetted","Cruikshank, SJ; Weinberger, NM","Receptive-field plasticity in the adult auditory cortex induced by Hebbian covariance","JOURNAL OF NEUROSCIENCE","Review",1996,"16","2","861","875","","Neurosciences"
1151,"Sub17","not vetted","Byrne, PJ","Multivariate analysis with an autoregressive covariance model","COMMUNICATIONS IN STATISTICS-THEORY AND METHODS","Article",1996,"25","3","555","569","10.1080/03610929608831713","Statistics & Probability"
1156,"Sub17","not vetted","Hutchings, JA","Adaptive phenotypic plasticity in brook trout, Salvelinus fontinalis, life histories","ECOSCIENCE","Article; Proceedings Paper",1996,"3","1","25","32","10.1080/11956860.1996.11682311","Ecology"
1167,"Sub17","not vetted","Ebert, TA","Adaptive aspects of phenotypic plasticity in echinoderms","OCEANOLOGICA ACTA","Article; Proceedings Paper",1996,"19","4-Mar","347","355","","Oceanography"
1189,"Sub17","not vetted","YOUNG, KA; SCHMITT, J","GENETIC-VARIATION AND PHENOTYPIC PLASTICITY OF POLLEN RELEASE AND CAPTURE HEIGHT IN PLANTAGO-LANCEOLATA","FUNCTIONAL ECOLOGY","Article",1995,"9","5","725","733","10.2307/2390245","Ecology"
1202,"Sub17","not vetted","WOOD, ATA","WHEN IS A TRUNCATED COVARIANCE FUNCTION ON THE LINE A COVARIANCE FUNCTION ON THE CIRCLE","STATISTICS & PROBABILITY LETTERS","Article",1995,"24","2","157","164","10.1016/0167-7152(94)00162-2","Statistics & Probability"
1238,"Sub17","not vetted","TAKADA, H; ULLAH, A; CHEN, YM","ESTIMATION OF THE SEEMINGLY UNRELATED REGRESSION-MODEL WHEN THE ERROR COVARIANCE-MATRIX IS SINGULAR","JOURNAL OF APPLIED STATISTICS","Article",1995,"22","4","517","530","10.1080/757584788","Statistics & Probability"
1242,"Sub17","not vetted","STEPNIAK, C; NIEZGODA, M","INVERTING COVARIANCE MATRICES IN UNBALANCED HIERARCHICAL-MODELS","JOURNAL OF STATISTICAL COMPUTATION AND SIMULATION","Article",1995,"51","4-Feb","215","221","10.1080/00949659508811633","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1244,"Sub17","not vetted","CERANKA, B; KATULSKA, K","Relations between spring and chemical balance weighing designs with the diagonal covariance matrix of errors","MODA 4 - ADVANCES IN MODEL-ORIENTED DATA ANALYSIS","Proceedings Paper",1995,NA,"","111","116","","Statistics & Probability"
1247,"Sub17","not vetted","Utelli, AB; Huber, W; Zopfi, HJ","Phenotypic plasticity in alpine Erigeron species (Asteraceae)","NORDIC JOURNAL OF BOTANY","Article",1995,"15","5","483","492","10.1111/j.1756-1051.1995.tb00182.x","Plant Sciences"
1280,"Sub17","not vetted","JANES, SW","VARIATION IN THE SPECIES COMPOSITION AND MEAN BODY-SIZE OF AN AVIAN FOLIAGE-GLEANING GUILD ALONG AN ELEVATIONAL GRADIENT - CORRELATION WITH ARTHROPOD BODY-SIZE","OECOLOGIA","Article",1994,"98","4-Mar","369","378","10.1007/BF00324226","Ecology"
1302,"Sub17","not vetted","EBERT, D","A MATURATION SIZE THRESHOLD AND PHENOTYPIC PLASTICITY OF AGE AND SIZE AT MATURITY IN DAPHNIA-MAGNA","OIKOS","Article",1994,"69","2","309","317","10.2307/3546152","Ecology"
1304,"Sub17","not vetted","HAWKINS, DM","THE FEASIBLE SOLUTION ALGORITHM FOR THE MINIMUM COVARIANCE DETERMINANT ESTIMATOR IN MULTIVARIATE DATA","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",1994,"17","2","197","210","10.1016/0167-9473(92)00071-X","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1336,"Sub17","not vetted","MACCALLUM, RC; ROZNOWSKI, M; MAR, CM; REITH, JV","ALTERNATIVE STRATEGIES FOR CROSS-VALIDATION OF COVARIANCE STRUCTURE MODELS","MULTIVARIATE BEHAVIORAL RESEARCH","Article",1994,"29","1","1","32","10.1207/s15327906mbr2901_1","Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Psychology, Experimental; Statistics & Probability"
1376,"Sub17","not vetted","HOLLOWAY, GJ","PHENOTYPIC VARIATION IN COLOR PATTERN AND SEASONAL PLASTICITY IN ERISTALIS HOVERFLIES (DIPTERA, SYRPHIDAE)","ECOLOGICAL ENTOMOLOGY","Article",1993,"18","3","209","217","10.1111/j.1365-2311.1993.tb01092.x","Entomology"
1381,"Sub17","not vetted","LIU, CH","BARTLETT DECOMPOSITION OF THE POSTERIOR DISTRIBUTION OF THE COVARIANCE FOR NORMAL MONOTONE IGNORABLE MISSING DATA","JOURNAL OF MULTIVARIATE ANALYSIS","Article",1993,"46","2","198","206","10.1006/jmva.1993.1056","Statistics & Probability"
1434,"Sub17","not vetted","WOLFINGER, R","COVARIANCE STRUCTURE SELECTION IN GENERAL MIXED MODELS","COMMUNICATIONS IN STATISTICS-SIMULATION AND COMPUTATION","Article",1993,"22","4","1079","1106","10.1080/03610919308813143","Statistics & Probability"
1467,"Sub17","not vetted","CHEN, J; ROOS, H; KELLERER, AM","MICRODOSIMETRY OF DIAGNOSTIC X-RAYS - APPLICATIONS OF THE VARIANCE-COVARIANCE METHOD","RADIATION RESEARCH","Article",1992,"132","3","271","276","10.2307/3578233","Biology; Biophysics; Radiology, Nuclear Medicine & Medical Imaging"
1481,"Sub17","not vetted","PRENTICE, RL; CAI, J","COVARIANCE AND SURVIVOR FUNCTION ESTIMATION USING CENSORED MULTIVARIATE FAILURE TIME DATA","BIOMETRIKA","Article",1992,"79","3","495","512","10.2307/2336781","Biology; Mathematical & Computational Biology; Statistics & Probability"
1488,"Sub17","not vetted","HANSEN, BE","CONSISTENT COVARIANCE-MATRIX ESTIMATION FOR DEPENDENT HETEROGENEOUS PROCESSES","ECONOMETRICA","Note",1992,"60","4","967","972","10.2307/2951575","Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability"
1495,"Sub17","not vetted","WATKINS, AJ","ON MODELS OF SPATIAL COVARIANCE","COMPUTATIONAL STATISTICS & DATA ANALYSIS","Article",1992,"13","4","473","481","10.1016/0167-9473(92)90120-5","Computer Science, Interdisciplinary Applications; Statistics & Probability"
1496,"Sub17","not vetted","HOUSTON, AI; MCNAMARA, JM","PHENOTYPIC PLASTICITY AS A STATE-DEPENDENT LIFE-HISTORY DECISION","EVOLUTIONARY ECOLOGY","Article",1992,"6","3","243","253","10.1007/BF02214164","Ecology; Evolutionary Biology; Genetics & Heredity"
1555,"Sub17","not vetted","CALVIN, JA; DYKSTRA, RL","MAXIMUM-LIKELIHOOD-ESTIMATION OF A SET OF COVARIANCE MATRICES UNDER LOWNER ORDER RESTRICTIONS WITH APPLICATIONS TO BALANCED MULTIVARIATE VARIANCE-COMPONENTS MODELS","ANNALS OF STATISTICS","Article",1991,"19","2","850","869","10.1214/aos/1176348124","Statistics & Probability"
1568,"Sub17","not vetted","DIAWARA, A; LOUSTAU, D; BERBIGIER, P","COMPARISON OF 2 METHODS FOR ESTIMATING THE EVAPORATION OF A PINUS-PINASTER (AIT) STAND - SAP FLOW AND ENERGY-BALANCE WITH SENSIBLE HEAT-FLUX MEASUREMENTS BY AN EDDY COVARIANCE METHOD","AGRICULTURAL AND FOREST METEOROLOGY","Article",1991,"54","1","49","66","10.1016/0168-1923(91)90040-W","Agronomy; Forestry; Meteorology & Atmospheric Sciences"
1605,"Sub17","not vetted","WILSON, RA; MANLEY, P; NOON, BR","COVARIANCE PATTERNS AMONG BIRDS AND VEGETATION IN A CALIFORNIA OAK WOODLAND","PROCEEDINGS OF THE SYMPOSIUM ON OAK WOODLANDS AND HARDWOOD RANGELAND MANAGEMENT","Proceedings Paper",1991,"126","","126","135","","Ecology; Forestry"
1612,"Sub17","not vetted","CARLETON, TJ","VARIATION IN TERRICOLOUS BRYOPHYTE AND MACROLICHEN VEGETATION ALONG PRIMARY GRADIENTS IN CANADIAN BOREAL FORESTS","JOURNAL OF VEGETATION SCIENCE","Article",1990,"1","5","585","594","10.2307/3235563","Plant Sciences; Ecology; Forestry"
1620,"Sub17","not vetted","THALL, PF; VAIL, SC","SOME COVARIANCE-MODELS FOR LONGITUDINAL COUNT DATA WITH OVERDISPERSION","BIOMETRICS","Article",1990,"46","3","657","671","10.2307/2532086","Biology; Mathematical & Computational Biology; Statistics & Probability"
1635,"Sub17","not vetted","HERZBERG, AM; VEREJONES, D","SOME NOTES ON DESIGN INSENSITIVITY TO CHANGES IN COVARIANCE STRUCTURE","UTILITAS MATHEMATICA","Article",1990,"37","","13","28","","Mathematics, Applied; Statistics & Probability"
1645,"Sub17","not vetted","JOAGDEV, K; PROSCHAN, F","A COVARIANCE INEQUALITY FOR COHERENT STRUCTURES","STATISTICS & PROBABILITY LETTERS","Article",1990,"9","3","215","216","10.1016/0167-7152(90)90058-F","Statistics & Probability"
1716,"Sub17","not vetted","ABOWD, JM; CARD, D","ON THE COVARIANCE STRUCTURE OF EARNINGS AND HOURS CHANGES","ECONOMETRICA","Article",1989,"57","2","411","445","10.2307/1912561","Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability"
1744,"Sub17","not vetted","HESSING, MB","VARIATION IN SELF-FERTILITY AND FLORAL CHARACTERS OF GERANIUM-CAESPITOSUM (GERANIACEAE) ALONG AN ELEVATIONAL GRADIENT","PLANT SYSTEMATICS AND EVOLUTION","Article",1989,"166","4-Mar","225","241","10.1007/BF00935951","Plant Sciences; Evolutionary Biology"
1765,"Sub17","not vetted","BOWERING, WR","AN ANALYSIS OF MORPHOMETRIC CHARACTERS OF GREENLAND HALIBUT (REINHARDTIUS-HIPPOGLOSSOIDES) IN THE NORTHWEST ATLANTIC USING A MULTIVARIATE-ANALYSIS OF COVARIANCE","CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES","Article",1988,"45","4","580","585","10.1139/f88-070","Fisheries; Marine & Freshwater Biology"
1769,"Sub17","not vetted","STEIN, ML","ASYMPTOTICALLY EFFICIENT PREDICTION OF A RANDOM FIELD WITH A MISSPECIFIED COVARIANCE FUNCTION","ANNALS OF STATISTICS","Article",1988,"16","1","55","63","10.1214/aos/1176350690","Statistics & Probability"
1781,"Sub17","not vetted","MONLEZUN, CJ; BLOUIN, DC","GENERAL-ANALYSIS OF COVARIANCE-MODELS FOR THE SPLIT BLOCK AND RELATED BLOCK-DESIGNS","BIOMETRICAL JOURNAL","Article",1988,"30","6","667","681","","Mathematical & Computational Biology; Statistics & Probability"
1884,"Sub17","not vetted","FLURY, BN","AN ASYMPTOTIC TEST FOR REDUNDANCY OF VARIABLES IN THE COMPARISON OF 2 COVARIANCE MATRICES","STATISTICS & PROBABILITY LETTERS","Article",1986,"4","3","123","126","10.1016/0167-7152(86)90074-X","Statistics & Probability"
